Observation station,Year,Month,Day,Time [Local time],Average temperature [°C],Snow depth [cm]
Siilinjärvi Kuopio airport,2022,7,17,03:00,14.3,-1
Siilinjärvi Kuopio airport,2022,7,18,03:00,14.9,-1
Siilinjärvi Kuopio airport,2022,7,19,03:00,15.3,-1
Siilinjärvi Kuopio airport,2022,7,20,03:00,18.1,-1
Siilinjärvi Kuopio airport,2022,7,21,03:00,20.3,-1
Siilinjärvi Kuopio airport,2022,7,22,03:00,21.9,-1
Siilinjärvi Kuopio airport,2022,7,23,03:00,16.1,-1
Siilinjärvi Kuopio airport,2022,7,24,03:00,17.5,-1
Siilinjärvi Kuopio airport,2022,7,25,03:00,19.1,-1
Siilinjärvi Kuopio airport,2022,7,26,03:00,19.9,-1
Siilinjärvi Kuopio airport,2022,7,27,03:00,18.7,-1
Siilinjärvi Kuopio airport,2022,7,28,03:00,15.7,-1
Siilinjärvi Kuopio airport,2022,7,29,03:00,14.5,-1
Siilinjärvi Kuopio airport,2022,7,30,03:00,11.3,-1
Siilinjärvi Kuopio airport,2022,7,31,03:00,14,-1
Siilinjärvi Kuopio airport,2022,8,1,03:00,18.5,-1
Siilinjärvi Kuopio airport,2022,8,2,03:00,16.8,-1
Siilinjärvi Kuopio airport,2022,8,3,03:00,16.1,-1
Siilinjärvi Kuopio airport,2022,8,4,03:00,20.2,-1
Siilinjärvi Kuopio airport,2022,8,5,03:00,22.2,-1
Siilinjärvi Kuopio airport,2022,8,6,03:00,19.2,-1
Siilinjärvi Kuopio airport,2022,8,7,03:00,14.2,-1
Siilinjärvi Kuopio airport,2022,8,8,03:00,14.4,-1
Siilinjärvi Kuopio airport,2022,8,9,03:00,15.8,-1
Siilinjärvi Kuopio airport,2022,8,10,03:00,17.8,-1
Siilinjärvi Kuopio airport,2022,8,11,03:00,18.8,-1
Siilinjärvi Kuopio airport,2022,8,12,03:00,16.2,-1
Siilinjärvi Kuopio airport,2022,8,13,03:00,15.6,-1
Siilinjärvi Kuopio airport,2022,8,14,03:00,19.4,-1
Siilinjärvi Kuopio airport,2022,8,15,03:00,21,-1
Siilinjärvi Kuopio airport,2022,8,16,03:00,22.1,-1
Siilinjärvi Kuopio airport,2022,8,17,03:00,23.1,-1
Siilinjärvi Kuopio airport,2022,8,18,03:00,20.5,-1
Siilinjärvi Kuopio airport,2022,8,19,03:00,23.4,-1
Siilinjärvi Kuopio airport,2022,8,20,03:00,23.2,-1
Siilinjärvi Kuopio airport,2022,8,21,03:00,18.9,-1
Siilinjärvi Kuopio airport,2022,8,22,03:00,16.9,-1
Siilinjärvi Kuopio airport,2022,8,23,03:00,16,-1
Siilinjärvi Kuopio airport,2022,8,24,03:00,17.1,-1
Siilinjärvi Kuopio airport,2022,8,25,03:00,14.9,-1
Siilinjärvi Kuopio airport,2022,8,26,03:00,16.4,-1
Siilinjärvi Kuopio airport,2022,8,27,03:00,17.1,-1
Siilinjärvi Kuopio airport,2022,8,28,03:00,16.4,-1
Siilinjärvi Kuopio airport,2022,8,29,03:00,13.7,-1
Siilinjärvi Kuopio airport,2022,8,30,03:00,11.2,-1
Siilinjärvi Kuopio airport,2022,8,31,03:00,9,-1
Siilinjärvi Kuopio airport,2022,9,1,03:00,8.5,-1
Siilinjärvi Kuopio airport,2022,9,2,03:00,7.6,-1
Siilinjärvi Kuopio airport,2022,9,3,03:00,8.3,-1
Siilinjärvi Kuopio airport,2022,9,4,03:00,8.1,-1
Siilinjärvi Kuopio airport,2022,9,5,03:00,9.5,-1
Siilinjärvi Kuopio airport,2022,9,6,03:00,9,-1
Siilinjärvi Kuopio airport,2022,9,7,03:00,6.8,-1
Siilinjärvi Kuopio airport,2022,9,8,03:00,6.6,-1
Siilinjärvi Kuopio airport,2022,9,9,03:00,9.1,-1
Siilinjärvi Kuopio airport,2022,9,10,03:00,11,-1
Siilinjärvi Kuopio airport,2022,9,11,03:00,10.8,-1
Siilinjärvi Kuopio airport,2022,9,12,03:00,11.9,-1
Siilinjärvi Kuopio airport,2022,9,13,03:00,11,-1
Siilinjärvi Kuopio airport,2022,9,14,03:00,11.8,-1
Siilinjärvi Kuopio airport,2022,9,15,03:00,10.9,-1
Siilinjärvi Kuopio airport,2022,9,16,03:00,11.7,-1
Siilinjärvi Kuopio airport,2022,9,17,03:00,10.7,-1
Siilinjärvi Kuopio airport,2022,9,18,03:00,10.4,-1
Siilinjärvi Kuopio airport,2022,9,19,03:00,10,-1
Siilinjärvi Kuopio airport,2022,9,20,03:00,9.2,-1
Siilinjärvi Kuopio airport,2022,9,21,03:00,6.4,-1
Siilinjärvi Kuopio airport,2022,9,22,03:00,5.5,-1
Siilinjärvi Kuopio airport,2022,9,23,03:00,7.1,-1
Siilinjärvi Kuopio airport,2022,9,24,03:00,8.2,-1
Siilinjärvi Kuopio airport,2022,9,25,03:00,5.9,-1
Siilinjärvi Kuopio airport,2022,9,26,03:00,8.4,-1
Siilinjärvi Kuopio airport,2022,9,27,03:00,8.1,-1
Siilinjärvi Kuopio airport,2022,9,28,03:00,8,-1
Siilinjärvi Kuopio airport,2022,9,29,03:00,5.7,-1
Siilinjärvi Kuopio airport,2022,9,30,03:00,5.1,-1
Siilinjärvi Kuopio airport,2022,10,1,03:00,7.6,-1
Siilinjärvi Kuopio airport,2022,10,2,03:00,8.1,-1
Siilinjärvi Kuopio airport,2022,10,3,03:00,7.1,-1
Siilinjärvi Kuopio airport,2022,10,4,03:00,5.9,-1
Siilinjärvi Kuopio airport,2022,10,5,03:00,7.2,-1
Siilinjärvi Kuopio airport,2022,10,6,03:00,10.3,-1
Siilinjärvi Kuopio airport,2022,10,7,03:00,10.3,-1
Siilinjärvi Kuopio airport,2022,10,8,03:00,9.9,-1
Siilinjärvi Kuopio airport,2022,10,9,03:00,6.9,-1
Siilinjärvi Kuopio airport,2022,10,10,03:00,7.9,-1
Siilinjärvi Kuopio airport,2022,10,11,03:00,8.5,-1
Siilinjärvi Kuopio airport,2022,10,12,03:00,5.7,-1
Siilinjärvi Kuopio airport,2022,10,13,03:00,5.6,-1
Siilinjärvi Kuopio airport,2022,10,14,03:00,9,-1
Siilinjärvi Kuopio airport,2022,10,15,03:00,9.4,-1
Siilinjärvi Kuopio airport,2022,10,16,03:00,10.2,-1
Siilinjärvi Kuopio airport,2022,10,17,03:00,7.1,-1
Siilinjärvi Kuopio airport,2022,10,18,03:00,4.7,-1
Siilinjärvi Kuopio airport,2022,10,19,03:00,1.6,-1
Siilinjärvi Kuopio airport,2022,10,20,03:00,2.3,-1
Siilinjärvi Kuopio airport,2022,10,21,03:00,2.9,-1
Siilinjärvi Kuopio airport,2022,10,22,03:00,5.5,-1
Siilinjärvi Kuopio airport,2022,10,23,03:00,4.1,-1
Siilinjärvi Kuopio airport,2022,10,24,03:00,0.3,-1
Siilinjärvi Kuopio airport,2022,10,25,03:00,-1.1,-1
Siilinjärvi Kuopio airport,2022,10,26,03:00,3.4,-1
Siilinjärvi Kuopio airport,2022,10,27,03:00,4,-1
Siilinjärvi Kuopio airport,2022,10,28,03:00,7,-1
Siilinjärvi Kuopio airport,2022,10,29,03:00,7.8,-1
Siilinjärvi Kuopio airport,2022,10,30,03:00,1.1,-1
Siilinjärvi Kuopio airport,2022,10,31,02:00,1,-1
Siilinjärvi Kuopio airport,2022,11,1,02:00,4,-1
Siilinjärvi Kuopio airport,2022,11,2,02:00,2.6,-1
Siilinjärvi Kuopio airport,2022,11,3,02:00,3.3,-1
Siilinjärvi Kuopio airport,2022,11,4,02:00,3.9,-1
Siilinjärvi Kuopio airport,2022,11,5,02:00,-0.2,-1
Siilinjärvi Kuopio airport,2022,11,6,02:00,1.9,4
Siilinjärvi Kuopio airport,2022,11,7,02:00,6.9,-1
Siilinjärvi Kuopio airport,2022,11,8,02:00,3.8,-1
Siilinjärvi Kuopio airport,2022,11,9,02:00,-0.4,-1
Siilinjärvi Kuopio airport,2022,11,10,02:00,6.1,-1
Siilinjärvi Kuopio airport,2022,11,11,02:00,7.4,-1
Siilinjärvi Kuopio airport,2022,11,12,02:00,8.5,-1
Siilinjärvi Kuopio airport,2022,11,13,02:00,2.1,-1
Siilinjärvi Kuopio airport,2022,11,14,02:00,0.6,-1
Siilinjärvi Kuopio airport,2022,11,15,02:00,-0.9,-1
Siilinjärvi Kuopio airport,2022,11,16,02:00,-2.5,-1
Siilinjärvi Kuopio airport,2022,11,17,02:00,-1.8,-1
Siilinjärvi Kuopio airport,2022,11,18,02:00,-3.2,2
Siilinjärvi Kuopio airport,2022,11,19,02:00,-3.1,3
Siilinjärvi Kuopio airport,2022,11,20,02:00,-5.1,3
Siilinjärvi Kuopio airport,2022,11,21,02:00,-3.2,3
Siilinjärvi Kuopio airport,2022,11,22,02:00,-4.5,3
Siilinjärvi Kuopio airport,2022,11,23,02:00,-6.5,3
Siilinjärvi Kuopio airport,2022,11,24,02:00,-6.6,3
Siilinjärvi Kuopio airport,2022,11,25,02:00,-5.9,4
Siilinjärvi Kuopio airport,2022,11,26,02:00,-4.5,3
Siilinjärvi Kuopio airport,2022,11,27,02:00,-5.3,4
Siilinjärvi Kuopio airport,2022,11,28,02:00,-3,4
Siilinjärvi Kuopio airport,2022,11,29,02:00,-2,4
Siilinjärvi Kuopio airport,2022,11,30,02:00,-2.5,5
Siilinjärvi Kuopio airport,2022,12,1,02:00,-2.6,8
Siilinjärvi Kuopio airport,2022,12,2,02:00,-3.6,7
Siilinjärvi Kuopio airport,2022,12,3,02:00,-4.5,7
Siilinjärvi Kuopio airport,2022,12,4,02:00,-4.9,9
Siilinjärvi Kuopio airport,2022,12,5,02:00,-5.6,7
Siilinjärvi Kuopio airport,2022,12,6,02:00,-2.3,9
Siilinjärvi Kuopio airport,2022,12,7,02:00,-2.4,10
Siilinjärvi Kuopio airport,2022,12,8,02:00,-5.2,15
Siilinjärvi Kuopio airport,2022,12,9,02:00,-6.2,17
Siilinjärvi Kuopio airport,2022,12,10,02:00,-4.1,17
Siilinjärvi Kuopio airport,2022,12,11,02:00,-7.3,19
Siilinjärvi Kuopio airport,2022,12,12,02:00,-12.1,18
Siilinjärvi Kuopio airport,2022,12,13,02:00,-8.5,17
Siilinjärvi Kuopio airport,2022,12,14,02:00,-10.1,20
Siilinjärvi Kuopio airport,2022,12,15,02:00,-12.8,20
Siilinjärvi Kuopio airport,2022,12,16,02:00,-9.1,19
Siilinjärvi Kuopio airport,2022,12,17,02:00,-6,19
Siilinjärvi Kuopio airport,2022,12,18,02:00,-3.5,21
Siilinjärvi Kuopio airport,2022,12,19,02:00,-4,24
Siilinjärvi Kuopio airport,2022,12,20,02:00,-5.2,23
Siilinjärvi Kuopio airport,2022,12,21,02:00,-2.2,28
Siilinjärvi Kuopio airport,2022,12,22,02:00,0.5,27
Siilinjärvi Kuopio airport,2022,12,23,02:00,-2.6,27
Siilinjärvi Kuopio airport,2022,12,24,02:00,-5.6,27
