,Year,Month,Day,Direct solar radiation mean [W/m2]
4628,2006,9,16,254.3
4629,2006,9,17,155.4
4630,2006,9,18,32.2
4631,2006,9,19,8.9
4632,2006,9,20,70.6
4633,2006,9,21,167.9
4634,2006,9,22,101.7
4635,2006,9,23,199
4636,2006,9,24,107.8
4637,2006,9,25,9.9
4638,2006,9,26,146.2
4639,2006,9,27,71.1
4640,2006,9,28,3.7
4641,2006,9,29,3.7
4642,2006,9,30,4.3
4643,2006,10,1,3.1
4644,2006,10,2,54.5
4645,2006,10,3,13.1
4646,2006,10,4,5.5
4647,2006,10,5,27.8
4648,2006,10,6,46.2
4649,2006,10,7,3.4
4650,2006,10,8,27.2
4651,2006,10,9,9.3
4652,2006,10,10,3.8
4653,2006,10,11,6.2
4654,2006,10,12,26.7
4655,2006,10,13,40.1
4656,2006,10,14,9.7
4657,2006,10,15,20.7
4658,2006,10,16,3.3
4659,2006,10,17,7.9
4660,2006,10,18,146.4
4661,2006,10,19,12.8
4662,2006,10,20,10.8
4663,2006,10,21,3
4664,2006,10,22,3.3
4665,2006,10,23,3.3
4666,2006,10,24,8.5
4667,2006,10,25,3.2
4668,2006,10,26,9.8
4669,2006,10,27,6.6
4670,2006,10,28,33.4
4671,2006,10,29,158.1
4672,2006,10,30,4.5
4673,2006,10,31,-
4674,2006,11,1,-
4675,2006,11,2,116.9
4676,2006,11,3,101.7
4677,2006,11,4,122.9
4678,2006,11,5,4.2
4679,2006,11,6,3.2
4680,2006,11,7,10.9
4681,2006,11,8,126.3
4682,2006,11,9,80.2
4683,2006,11,10,76.6
4684,2006,11,11,4.4
4685,2006,11,12,3.6
4686,2006,11,13,3.3
4687,2006,11,14,3.9
4688,2006,11,15,2.8
4689,2006,11,16,2.9
4690,2006,11,17,2.7
4691,2006,11,18,2.8
4692,2006,11,19,6.5
4693,2006,11,20,17.2
4694,2006,11,21,2.8
6884,2006,11,22,1.2
6885,2006,11,23,1.1
6886,2006,11,24,1.4
6887,2006,11,25,1.6
6888,2006,11,26,0.8
6889,2006,11,27,0.8
6890,2006,11,28,5.6
6891,2006,11,29,1.4
6892,2006,11,30,6.5
6893,2006,12,1,1.6
6894,2006,12,2,1.5
6895,2006,12,3,2.3
6896,2006,12,4,2.1
6897,2006,12,5,0.7
6898,2006,12,6,1.1
6899,2006,12,7,1.5
6900,2006,12,8,0.9
6901,2006,12,9,1.3
6902,2006,12,10,1.6
6903,2006,12,11,1.0
6904,2006,12,12,1.2
6905,2006,12,13,0.7
6906,2006,12,14,1.6
6907,2006,12,15,2.0
6908,2006,12,16,3.3
6909,2006,12,17,4.4
6910,2006,12,18,3.1
6911,2006,12,19,2.8
6912,2006,12,20,2.8
6913,2006,12,21,1.1
6914,2006,12,22,0.4
6915,2006,12,23,0.9
6916,2006,12,24,1.5
6917,2006,12,25,2.8
6918,2006,12,26,1.2
6919,2006,12,27,0.7
6920,2006,12,28,1.2
6921,2006,12,29,1.8
6922,2006,12,30,2.3
6923,2006,12,31,1.5
6924,2007,1,1,2.1
6925,2007,1,2,1.9
6926,2007,1,3,2.8
6927,2007,1,4,1.8
6928,2007,1,5,1.3
6929,2007,1,6,2.7
6930,2007,1,7,3.4
6931,2007,1,8,1.3
6932,2007,1,9,1.1
6933,2007,1,10,1.2
6934,2007,1,11,23.5
6935,2007,1,12,20.1
6936,2007,1,13,2.5
6937,2007,1,14,4.2
6938,2007,1,15,4
6939,2007,1,16,1
6940,2007,1,17,2.4
6941,2007,1,18,2.3
6942,2007,1,19,23.8
6943,2007,1,20,11.4
6944,2007,1,21,4.7
6945,2007,1,22,35
6946,2007,1,23,4.1
6947,2007,1,24,4.7
6948,2007,1,25,2.2
6949,2007,1,26,2.2
6950,2007,1,27,2.6
6951,2007,1,28,2.3
6952,2007,1,29,4.5
6953,2007,1,30,3.2
6954,2007,1,31,4.3
6955,2007,2,1,3.6
6956,2007,2,2,1.8
6957,2007,2,3,1
6958,2007,2,4,1.2
6959,2007,2,5,3.3
6960,2007,2,6,5.2
6961,2007,2,7,4.4
6962,2007,2,8,2.9
6963,2007,2,9,3.2
6964,2007,2,10,3.1
6965,2007,2,11,3.5
6966,2007,2,12,3.8
6967,2007,2,13,3.6
6968,2007,2,14,1.6
6969,2007,2,15,0.2
6970,2007,2,16,0.5
6971,2007,2,17,-0.1
6972,2007,2,18,0.6
6973,2007,2,19,0.7
6974,2007,2,20,27.6
6975,2007,2,21,177.6
6976,2007,2,22,142.1
6977,2007,2,23,79.1
6978,2007,2,24,1.9
6979,2007,2,25,1.4
6980,2007,2,26,2
6981,2007,2,27,34.4
6982,2007,2,28,15.3
6983,2007,3,1,1.5
6984,2007,3,2,0.6
6985,2007,3,3,227.8
6986,2007,3,4,72.9
6987,2007,3,5,46.1
6988,2007,3,6,2.8
6989,2007,3,7,2
6990,2007,3,8,1.2
6991,2007,3,9,1.1
6992,2007,3,10,1.7
6993,2007,3,11,1.9
6994,2007,3,12,130.1
6995,2007,3,13,1.6
6996,2007,3,14,173.3
6997,2007,3,15,232.5
6998,2007,3,16,31.6
6999,2007,3,17,28.6
7000,2007,3,18,1.6
7001,2007,3,19,1
7002,2007,3,20,18.2
7003,2007,3,21,349.8
7004,2007,3,22,87.1
7005,2007,3,23,241
7006,2007,3,24,249.8
7007,2007,3,25,73.1
7008,2007,3,26,278.2
7009,2007,3,27,305.3
7010,2007,3,28,-
7011,2007,3,29,-
7012,2007,3,30,234.8
7013,2007,3,31,15.8
7014,2007,4,1,2.5
7015,2007,4,2,150.1
7016,2007,4,3,233.6
7017,2007,4,4,27.6
7018,2007,4,5,164.2
7019,2007,4,6,154.9
7020,2007,4,7,149.4
7021,2007,4,8,323.4
7075,2007,4,9,420.2
7076,2007,4,10,256.7
7077,2007,4,11,0.7
7078,2007,4,12,149.7
7079,2007,4,13,77.0
7080,2007,4,14,139.2
7081,2007,4,15,255.1
7082,2007,4,16,52.0
7083,2007,4,17,326.1
7084,2007,4,18,420.3
7085,2007,4,19,235.9
7086,2007,4,20,263.2
7087,2007,4,21,57.3
7088,2007,4,22,434.8
7089,2007,4,23,1.0
7090,2007,4,24,379.7
7091,2007,4,25,194.3
7092,2007,4,26,128.4
7093,2007,4,27,20.5
7094,2007,4,28,200.1
7095,2007,4,29,178.1
7096,2007,4,30,228.4
7097,2007,5,1,2.0
7098,2007,5,2,29.4
7099,2007,5,3,114.8
7100,2007,5,4,247.2
7101,2007,5,5,122.5
7102,2007,5,6,107.5
7103,2007,5,7,1.3
7104,2007,5,8,7.4
7105,2007,5,9,0.7
7106,2007,5,10,1.2
7107,2007,5,11,1.1
7108,2007,5,12,1.9
7109,2007,5,13,79.2
7110,2007,5,14,85.4
7111,2007,5,15,0.3
7112,2007,5,16,58.7
7113,2007,5,17,101.3
7114,2007,5,18,282.5
7115,2007,5,19,52.2
7116,2007,5,20,125.0
7117,2007,5,21,332.4
7118,2007,5,22,279.3
7119,2007,5,23,88.5
7120,2007,5,24,333.0
7121,2007,5,25,382.6
7122,2007,5,26,191.7
7123,2007,5,27,308.2
7124,2007,5,28,479.8
7125,2007,5,29,604.5
7126,2007,5,30,495.0
7127,2007,5,31,397.2
7128,2007,6,1,492.2
7129,2007,6,2,620.8
7130,2007,6,3,405.3
7131,2007,6,4,396.8
7132,2007,6,5,366.7
7133,2007,6,6,182.6
7134,2007,6,7,593.5
7135,2007,6,8,248.3
7136,2007,6,9,177.4
7137,2007,6,10,324.3
7138,2007,6,11,84.9
7139,2007,6,12,69.3
7140,2007,6,13,31.7
7141,2007,6,14,173.3
7142,2007,6,15,271.3
7143,2007,6,16,171.7
7144,2007,6,17,103.1
7145,2007,6,18,219.5
7146,2007,6,19,166.1
7147,2007,6,20,33.5
7148,2007,6,21,181.9
7149,2007,6,22,448.0
7150,2007,6,23,414.9
7151,2007,6,24,330.7
7152,2007,6,25,0.4
7153,2007,6,26,46.8
7154,2007,6,27,129.0
7155,2007,6,28,82.7
7156,2007,6,29,67.8
7157,2007,6,30,14.2
7158,2007,7,1,1.2
7159,2007,7,2,192.7
7160,2007,7,3,311.6
7161,2007,7,4,441.4
7162,2007,7,5,317.8
7163,2007,7,6,252.0
7164,2007,7,7,0.7
7165,2007,7,8,2.0
7166,2007,7,9,1.3
7167,2007,7,10,0.9
7168,2007,7,11,48.5
7169,2007,7,12,222.8
7170,2007,7,13,163.3
7171,2007,7,14,0.7
7172,2007,7,15,7.9
7173,2007,7,16,138.7
7174,2007,7,17,341.7
7175,2007,7,18,4.7
7176,2007,7,19,1.8
7177,2007,7,20,265.0
7178,2007,7,21,213.1
7179,2007,7,22,331.6
7180,2007,7,23,35.7
7181,2007,7,24,107.4
7182,2007,7,25,164.7
7183,2007,7,26,9.7
7184,2007,7,27,67.3
7185,2007,7,28,182.8
7186,2007,7,29,276.6
7187,2007,7,30,113.5
7188,2007,7,31,1.1
7189,2007,8,1,75.9
7190,2007,8,2,155.4
7191,2007,8,3,152.3
7192,2007,8,4,10.6
7193,2007,8,5,1.4
7194,2007,8,6,236.1
7195,2007,8,7,433.6
7196,2007,8,8,433.8
7197,2007,8,9,179.2
7198,2007,8,10,222.6
7199,2007,8,11,62.6
7200,2007,8,12,45.7
7201,2007,8,13,47.1
7202,2007,8,14,27.2
7203,2007,8,15,95.9
7204,2007,8,16,105.2
7205,2007,8,17,36.0
7206,2007,8,18,7.2
7207,2007,8,19,50.8
7208,2007,8,20,152.2
7209,2007,8,21,347.3
7210,2007,8,22,148.3
7211,2007,8,23,150.6
7212,2007,8,24,348.4
7213,2007,8,25,16.0
7214,2007,8,26,33.8
7215,2007,8,27,105.6
7216,2007,8,28,202.6
7217,2007,8,29,150.8
7218,2007,8,30,87.3
7219,2007,8,31,230.0
7220,2007,9,1,252.3
7221,2007,9,2,219.8
7222,2007,9,3,4.0
7223,2007,9,4,185.8
7224,2007,9,5,56.4
7225,2007,9,6,46.6
7226,2007,9,7,72.9
7227,2007,9,8,240.2
7228,2007,9,9,9.0
7229,2007,9,10,2.7
7230,2007,9,11,76.7
7231,2007,9,12,1.4
7232,2007,9,13,147.8
7233,2007,9,14,6.2
7234,2007,9,15,17.6
7235,2007,9,16,0.6
7236,2007,9,17,14.1
7237,2007,9,18,0.8
7238,2007,9,19,32.8
7239,2007,9,20,120.8
7240,2007,9,21,0.6
7241,2007,9,22,9.2
7242,2007,9,23,219.1
7243,2007,9,24,1.2
7244,2007,9,25,0.3
7245,2007,9,26,0.1
7246,2007,9,27,42.8
7247,2007,9,28,51.1
7248,2007,9,29,300.1
7249,2007,9,30,244.9
7250,2007,10,1,0.8
7251,2007,10,2,0.7
7252,2007,10,3,2.5
7253,2007,10,4,10.6
7254,2007,10,5,134.1
7255,2007,10,6,139.6
7256,2007,10,7,0.8
7257,2007,10,8,0.8
7258,2007,10,9,148.8
7259,2007,10,10,129.5
7260,2007,10,11,245.3
7261,2007,10,12,89.3
7262,2007,10,13,131.1
7263,2007,10,14,2.2
7264,2007,10,15,1.9
7265,2007,10,16,1.5
7266,2007,10,17,1.0
7267,2007,10,18,1.5
7268,2007,10,19,89.8
7269,2007,10,20,34.1
7270,2007,10,21,2.0
7271,2007,10,22,1.1
7272,2007,10,23,0.7
7273,2007,10,24,0.7
7274,2007,10,25,65.1
7275,2007,10,26,0.8
7276,2007,10,27,0.6
7277,2007,10,28,0.7
7278,2007,10,29,0.8
7279,2007,10,30,1.1
7280,2007,10,31,70.4
7281,2007,11,1,7.0
7282,2007,11,2,71.5
7283,2007,11,3,49.0
7284,2007,11,4,109.6
7285,2007,11,5,1.7
7286,2007,11,6,2.1
7287,2007,11,7,29.5
7288,2007,11,8,2.5
7289,2007,11,9,2.2
7290,2007,11,10,1.0
7291,2007,11,11,1.1
7292,2007,11,12,2.0
7293,2007,11,13,2.0
7294,2007,11,14,2.4
7295,2007,11,15,2.3
7296,2007,11,16,3.1
7297,2007,11,17,4.0
7298,2007,11,18,2.9
7299,2007,11,19,8.6
7300,2007,11,20,9.3
7301,2007,11,21,1.8
7302,2007,11,22,1.1
7303,2007,11,23,4.1
7304,2007,11,24,5.3
7305,2007,11,25,1.3
7306,2007,11,26,1.9
7307,2007,11,27,1.6
7308,2007,11,28,2.2
7309,2007,11,29,1.9
7310,2007,11,30,2.0
7311,2007,12,1,6.4
7312,2007,12,2,5.0
7313,2007,12,3,2.0
7314,2007,12,4,1.6
7315,2007,12,5,2.5
7316,2007,12,6,1.5
7317,2007,12,7,1.0
7318,2007,12,8,1.0
7319,2007,12,9,2.2
6429,2007,12,10,1.7
6430,2007,12,11,2.3
6431,2007,12,12,2.9
6432,2007,12,13,2.2
6433,2007,12,14,1.5
6434,2007,12,15,1.4
6435,2007,12,16,1.2
6436,2007,12,17,0.7
6437,2007,12,18,0.6
6438,2007,12,19,0.7
6439,2007,12,20,0.8
6440,2007,12,21,1.4
6441,2007,12,22,1.7
6442,2007,12,23,2.4
6443,2007,12,24,0.8
6444,2007,12,25,1.3
6445,2007,12,26,2.6
6446,2007,12,27,1.7
6447,2007,12,28,0.7
6448,2007,12,29,1.6
6449,2007,12,30,1.1
6450,2007,12,31,1.6
6451,2008,1,1,4.2
6452,2008,1,2,3.1
6453,2008,1,3,2.7
6454,2008,1,4,2.2
6455,2008,1,5,3.4
6456,2008,1,6,3.9
6457,2008,1,7,3.5
6458,2008,1,8,-
6459,2008,1,9,-
6460,2008,1,10,1.6
6461,2008,1,11,1.1
6462,2008,1,12,1.8
6463,2008,1,13,1.6
6464,2008,1,14,4.8
6465,2008,1,15,1.7
6466,2008,1,16,1.1
6467,2008,1,17,1.5
6468,2008,1,18,3.6
6469,2008,1,19,0.8
6470,2008,1,20,1.9
6471,2008,1,21,-
6472,2008,1,22,-
6473,2008,1,23,28.1
6474,2008,1,24,2.3
6475,2008,1,25,3.5
6476,2008,1,26,4.5
6477,2008,1,27,56
6478,2008,1,28,33
6479,2008,1,29,24.3
6480,2008,1,30,51.4
6481,2008,1,31,2.6
6482,2008,2,1,1.9
6483,2008,2,2,1.2
6484,2008,2,3,2.7
6485,2008,2,4,97.7
6486,2008,2,5,3.4
6487,2008,2,6,1.3
6488,2008,2,7,1.7
6489,2008,2,8,1.5
6490,2008,2,9,2.6
6491,2008,2,10,2.4
6492,2008,2,11,33.2
6493,2008,2,12,5.7
6494,2008,2,13,74.9
6495,2008,2,14,38.5
6496,2008,2,15,161.5
6497,2008,2,16,2.1
6498,2008,2,17,102.9
6499,2008,2,18,154.1
6500,2008,2,19,98.9
6501,2008,2,20,81.8
6502,2008,2,21,1.8
6503,2008,2,22,0.6
6504,2008,2,23,155.1
6505,2008,2,24,13.1
6506,2008,2,25,1.4
6507,2008,2,26,138.3
6508,2008,2,27,58.3
6509,2008,2,28,79.4
6510,2008,2,29,105.1
6511,2008,3,1,77.8
6512,2008,3,2,1.5
6513,2008,3,3,11
6514,2008,3,4,4.3
6515,2008,3,5,244
6516,2008,3,6,200.8
6517,2008,3,7,252.6
6518,2008,3,8,3.2
6519,2008,3,9,3.1
6520,2008,3,10,1.4
6521,2008,3,11,6.5
6522,2008,3,12,1.5
6523,2008,3,13,0.9
6524,2008,3,14,55.4
6525,2008,3,15,262.2
6526,2008,3,16,13.4
6527,2008,3,17,13.3
6528,2008,3,18,97
6529,2008,3,19,148.1
6530,2008,3,20,252.1
6531,2008,3,21,32.7
6532,2008,3,22,74
6533,2008,3,23,25.3
6534,2008,3,24,75.3
6535,2008,3,25,383.1
6536,2008,3,26,64
6537,2008,3,27,22.1
6538,2008,3,28,342.9
6539,2008,3,29,1.4
6540,2008,3,30,98.7
6541,2008,3,31,1.2
6542,2008,4,1,116.6
6543,2008,4,2,55.4
6544,2008,4,3,331.6
6545,2008,4,4,3.6
6546,2008,4,5,1.1
6547,2008,4,6,2
6548,2008,4,7,328
6549,2008,4,8,3.2
6550,2008,4,9,41.4
6640,2008,4,10,277.8
6641,2008,4,11,415.0
6642,2008,4,12,22.4
6643,2008,4,13,220.7
6644,2008,4,14,1.1
6645,2008,4,15,358.3
6646,2008,4,16,264.8
6647,2008,4,17,108.8
6648,2008,4,18,144.2
6649,2008,4,19,324.8
6650,2008,4,20,321.2
6651,2008,4,21,253.8
6652,2008,4,22,211.3
6653,2008,4,23,146.7
6654,2008,4,24,135.8
6655,2008,4,25,344.2
6656,2008,4,26,358.3
6657,2008,4,27,155.2
6658,2008,4,28,117.5
6659,2008,4,29,37.0
6660,2008,4,30,407.7
6661,2008,5,1,409.3
6662,2008,5,2,292.3
6663,2008,5,3,307.5
6664,2008,5,4,163.3
6665,2008,5,5,96.3
6666,2008,5,6,89.7
6667,2008,5,7,6.6
6668,2008,5,8,15.8
6669,2008,5,9,142.8
6670,2008,5,10,257.4
6671,2008,5,11,10.2
6672,2008,5,12,135.1
6673,2008,5,13,125.7
6674,2008,5,14,113.7
6675,2008,5,15,120.9
6676,2008,5,16,11.2
6677,2008,5,17,7.5
6678,2008,5,18,6.5
6679,2008,5,19,3.7
6680,2008,5,20,27.7
6681,2008,5,21,23.4
6682,2008,5,22,186.3
6683,2008,5,23,252.7
6684,2008,5,24,282.6
6685,2008,5,25,207.5
6686,2008,5,26,133.6
6687,2008,5,27,350.5
6688,2008,5,28,48.8
6689,2008,5,29,121.2
6690,2008,5,30,335.5
6691,2008,5,31,552.6
6692,2008,6,1,10.4
6693,2008,6,2,44.0
6694,2008,6,3,476.4
6695,2008,6,4,502.8
6696,2008,6,5,302.4
6697,2008,6,6,375.0
6698,2008,6,7,331.9
6699,2008,6,8,26.3
6700,2008,6,9,56.5
6701,2008,6,10,292.0
6702,2008,6,11,129.5
6703,2008,6,12,1.5
6704,2008,6,13,6.3
6705,2008,6,14,220.1
6706,2008,6,15,266.3
6707,2008,6,16,0.8
6708,2008,6,17,185.3
6709,2008,6,18,159.2
6710,2008,6,19,34.8
6711,2008,6,20,106.5
6712,2008,6,21,24.1
6713,2008,6,22,202.1
6714,2008,6,23,267.3
6715,2008,6,24,74.6
6716,2008,6,25,96.0
6717,2008,6,26,0.7
6718,2008,6,27,4.7
6719,2008,6,28,89.4
6720,2008,6,29,454.0
6721,2008,6,30,196.9
6722,2008,7,1,234.0
6723,2008,7,2,342.0
6724,2008,7,3,460.9
6725,2008,7,4,74.6
6726,2008,7,5,17.2
6727,2008,7,6,14.1
6728,2008,7,7,213.4
6729,2008,7,8,11.2
6730,2008,7,9,21.4
6731,2008,7,10,3.4
6732,2008,7,11,5.3
6733,2008,7,12,27.4
6734,2008,7,13,81.3
6735,2008,7,14,220.6
6736,2008,7,15,324.9
6737,2008,7,16,11.9
6738,2008,7,17,307.6
6739,2008,7,18,167.1
6740,2008,7,19,192.7
6741,2008,7,20,202.8
6742,2008,7,21,0.8
6743,2008,7,22,14.3
6744,2008,7,23,6.7
6745,2008,7,24,75.5
6746,2008,7,25,200.1
6747,2008,7,26,133.9
6748,2008,7,27,148.7
6749,2008,7,28,208.3
6750,2008,7,29,476.3
6751,2008,7,30,243.8
6752,2008,7,31,1.5
6753,2008,8,1,84.7
6754,2008,8,2,74.0
6755,2008,8,3,203.5
6756,2008,8,4,73.8
6757,2008,8,5,59.3
6758,2008,8,6,39.6
6759,2008,8,7,105.0
6760,2008,8,8,76.9
6761,2008,8,9,1.4
6762,2008,8,10,269.2
6763,2008,8,11,225.5
6764,2008,8,12,48.4
6765,2008,8,13,64.7
6766,2008,8,14,3.2
6767,2008,8,15,51.0
6768,2008,8,16,287.4
6769,2008,8,17,286.5
6770,2008,8,18,235.7
6771,2008,8,19,0.0
6772,2008,8,20,0.9
6773,2008,8,21,20.1
6774,2008,8,22,66.9
6775,2008,8,23,0.7
6776,2008,8,24,0.9
6777,2008,8,25,1.3
6778,2008,8,26,1.2
6779,2008,8,27,1.3
6780,2008,8,28,159.1
6781,2008,8,29,39.8
6782,2008,8,30,82.1
6783,2008,8,31,193.6
6784,2008,9,1,63.6
6785,2008,9,2,97.3
6786,2008,9,3,71.1
6787,2008,9,4,18.0
6788,2008,9,5,260.3
6789,2008,9,6,270.1
6790,2008,9,7,24.1
6791,2008,9,8,41.9
6792,2008,9,9,142.0
6793,2008,9,10,1.4
6794,2008,9,11,1.1
6795,2008,9,12,127.9
6796,2008,9,13,79.0
6797,2008,9,14,1.2
6798,2008,9,15,13.4
6799,2008,9,16,118.2
6800,2008,9,17,0.8
6801,2008,9,18,1.3
6802,2008,9,19,5.7
6803,2008,9,20,17.2
6804,2008,9,21,7.5
6805,2008,9,22,0.4
6806,2008,9,23,190.2
6807,2008,9,24,65.0
6808,2008,9,25,180.0
6809,2008,9,26,2.1
6810,2008,9,27,1.6
6811,2008,9,28,44.0
6812,2008,9,29,64.2
6813,2008,9,30,161.2
6814,2008,10,1,171.8
6815,2008,10,2,56.4
6816,2008,10,3,241.5
6817,2008,10,4,80.1
6818,2008,10,5,3.6
6819,2008,10,6,5.1
6820,2008,10,7,6.0
6821,2008,10,8,72.8
6822,2008,10,9,6.2
6823,2008,10,10,2.4
6824,2008,10,11,0.8
6825,2008,10,12,139.5
6826,2008,10,13,3.2
6827,2008,10,14,1.3
6828,2008,10,15,1.3
6829,2008,10,16,3.2
6830,2008,10,17,1.2
6831,2008,10,18,2.0
6832,2008,10,19,12.3
6833,2008,10,20,5.1
6834,2008,10,21,32.7
6835,2008,10,22,67.8
6836,2008,10,23,103.1
6837,2008,10,24,1.5
6838,2008,10,25,32.8
6839,2008,10,26,2.6
6840,2008,10,27,3.8
6841,2008,10,28,6.0
6842,2008,10,29,2.8
6843,2008,10,30,30.1
6844,2008,10,31,2.3
6845,2008,11,1,107.3
6846,2008,11,2,1.7
6847,2008,11,3,89.5
6848,2008,11,4,12.0
6849,2008,11,5,25.8
6850,2008,11,6,33.5
6851,2008,11,7,59.0
6852,2008,11,8,2.0
6853,2008,11,9,2.1
6854,2008,11,10,1.8
6855,2008,11,11,2.3
6856,2008,11,12,2.5
6857,2008,11,13,55.9
6858,2008,11,14,4.2
6859,2008,11,15,60.6
6860,2008,11,16,17.0
6861,2008,11,17,43.7
6862,2008,11,18,1.5
6863,2008,11,19,2.5
6864,2008,11,20,4.3
6865,2008,11,21,31.4
6866,2008,11,22,4.3
6867,2008,11,23,2.6
6868,2008,11,24,0.9
6869,2008,11,25,2.9
6870,2008,11,26,1.4
6871,2008,11,27,1.3
6872,2008,11,28,1.4
6873,2008,11,29,3.9
6874,2008,11,30,2.5
6875,2008,12,1,1.4
6876,2008,12,2,2.2
6877,2008,12,3,2.1
6878,2008,12,4,1.2
6879,2008,12,5,2.6
6880,2008,12,6,3.3
6881,2008,12,7,3.4
6882,2008,12,8,2.6
6883,2008,12,9,1.6
6551,2008,12,10,2.8
6552,2008,12,11,4
6553,2008,12,12,1.9
6554,2008,12,13,1.4
6555,2008,12,14,2.8
6556,2008,12,15,1.5
6557,2008,12,16,1.5
6558,2008,12,17,1.2
6559,2008,12,18,1.2
6560,2008,12,19,0.9
6561,2008,12,20,1.6
6562,2008,12,21,1.7
6563,2008,12,22,2.2
6564,2008,12,23,2.5
6565,2008,12,24,2.9
6566,2008,12,25,1.6
6567,2008,12,26,1
6568,2008,12,27,1.1
6569,2008,12,28,1.2
6570,2008,12,29,0.5
6571,2008,12,30,1.1
6572,2008,12,31,0.7
6573,2009,1,1,1.6
6574,2009,1,2,2.2
6575,2009,1,3,2.1
6576,2009,1,4,4.9
6577,2009,1,5,2.6
6578,2009,1,6,1.6
6579,2009,1,7,5.8
6580,2009,1,8,1.8
6581,2009,1,9,6.5
6582,2009,1,10,2
6583,2009,1,11,1.2
6584,2009,1,12,0.8
6585,2009,1,13,4.1
6586,2009,1,14,3.8
6587,2009,1,15,30.9
6588,2009,1,16,16.1
6589,2009,1,17,1.4
6590,2009,1,18,1.4
6591,2009,1,19,1.7
6592,2009,1,20,1.7
6593,2009,1,21,1.3
6594,2009,1,22,1.2
6595,2009,1,23,1.1
6596,2009,1,24,2
6597,2009,1,25,3.5
6598,2009,1,26,1.8
6599,2009,1,27,2.9
6600,2009,1,28,2.9
6601,2009,1,29,2.8
6602,2009,1,30,1.4
6603,2009,1,31,2.1
6604,2009,2,1,82.4
6605,2009,2,2,5.9
6606,2009,2,3,2.9
6607,2009,2,4,1.3
6608,2009,2,5,2.2
6609,2009,2,6,67.7
6610,2009,2,7,1
6611,2009,2,8,0.9
6612,2009,2,9,1.2
6613,2009,2,10,20.6
6614,2009,2,11,0.9
6615,2009,2,12,76.9
6616,2009,2,13,1.6
6617,2009,2,14,2.8
6618,2009,2,15,155.3
6619,2009,2,16,42.4
6620,2009,2,17,39.9
6621,2009,2,18,118.6
6622,2009,2,19,10.2
6623,2009,2,20,8.1
6624,2009,2,21,0.8
6625,2009,2,22,3.1
6626,2009,2,23,-
6627,2009,2,24,-
6628,2009,2,25,140.9
6629,2009,2,26,37.7
6630,2009,2,27,126.5
6631,2009,2,28,168.1
6632,2009,3,1,230.6
6633,2009,3,2,2.2
6634,2009,3,3,1.5
6635,2009,3,4,2
6636,2009,3,5,2.4
6637,2009,3,6,26.5
6638,2009,3,7,4.9
6639,2009,3,8,1.6
7022,2009,3,9,6.3
7023,2009,3,10,207.2
7024,2009,3,11,48.7
7025,2009,3,12,95.5
7026,2009,3,13,1.5
7027,2009,3,14,1.6
7028,2009,3,15,2.2
7029,2009,3,16,1.9
7030,2009,3,17,308.5
7031,2009,3,18,169.3
7032,2009,3,19,144.2
7033,2009,3,20,131.8
7034,2009,3,21,149.7
7035,2009,3,22,158.9
7036,2009,3,23,235.5
7037,2009,3,24,121.5
7038,2009,3,25,305.5
7039,2009,3,26,330.9
7040,2009,3,27,373.8
7041,2009,3,28,316.8
7042,2009,3,29,180.9
7043,2009,3,30,1.5
7044,2009,3,31,26.8
7045,2009,4,1,162.2
7046,2009,4,2,128.0
7047,2009,4,3,394.0
7048,2009,4,4,87.4
7049,2009,4,5,290.9
7050,2009,4,6,385.6
7051,2009,4,7,385.5
7052,2009,4,8,405.4
7053,2009,4,9,2.2
7054,2009,4,10,1.2
7055,2009,4,11,305.4
7056,2009,4,12,173.1
7057,2009,4,13,254.1
7058,2009,4,14,128.2
7059,2009,4,15,327.1
7060,2009,4,16,308.4
7061,2009,4,17,139.7
7062,2009,4,18,325.3
7063,2009,4,19,53.6
7064,2009,4,20,306.8
7065,2009,4,21,127.3
7066,2009,4,22,429.3
7067,2009,4,23,324.1
7068,2009,4,24,32.4
7069,2009,4,25,111.9
7070,2009,4,26,45.4
7071,2009,4,27,306.8
7072,2009,4,28,2.4
7073,2009,4,29,33.7
7074,2009,4,30,408.5
5632,2009,5,1,417.7
5633,2009,5,2,238.6
5634,2009,5,3,147.7
5635,2009,5,4,336.6
5636,2009,5,5,316.3
5637,2009,5,6,2.0
5638,2009,5,7,64.1
5639,2009,5,8,108.4
5640,2009,5,9,36.5
5641,2009,5,10,184.3
5642,2009,5,11,308.9
5643,2009,5,12,193.1
5644,2009,5,13,141.4
5645,2009,5,14,404.2
5646,2009,5,15,122.3
5647,2009,5,16,239.7
5648,2009,5,17,539.4
5649,2009,5,18,331.6
5650,2009,5,19,23.0
5651,2009,5,20,120.9
5652,2009,5,21,109.8
5653,2009,5,22,149.6
5654,2009,5,23,141.6
5655,2009,5,24,83.1
5656,2009,5,25,48.5
5657,2009,5,26,399.9
5658,2009,5,27,22.5
5659,2009,5,28,89.3
5660,2009,5,29,290.6
5661,2009,5,30,248.9
5662,2009,5,31,293.9
5663,2009,6,1,201.5
5664,2009,6,2,196.9
5665,2009,6,3,163.0
5666,2009,6,4,315.2
5667,2009,6,5,3.1
5668,2009,6,6,26.7
5669,2009,6,7,36.7
5670,2009,6,8,105.5
5671,2009,6,9,230.1
5672,2009,6,10,328.8
5673,2009,6,11,82.5
5674,2009,6,12,20.6
5675,2009,6,13,119.0
5676,2009,6,14,0.9
