,Observation station,Year,Month,Day,Time [Local time],Direct solar radiation mean [W/m2]
4353,Jokioinen Ilmala,2013,11,21,00:00,0.4
4354,Jokioinen Ilmala,2013,11,22,00:00,0.6
4355,Jokioinen Ilmala,2013,11,23,00:00,1.2
4356,Jokioinen Ilmala,2013,11,24,00:00,1.1
4357,Jokioinen Ilmala,2013,11,25,00:00,1.2
4358,Jokioinen Ilmala,2013,11,26,00:00,1.5
4359,Jokioinen Ilmala,2013,11,27,00:00,0.6
4360,Jokioinen Ilmala,2013,11,28,00:00,0.5
4361,Jokioinen Ilmala,2013,11,29,00:13,2.4
4362,Jokioinen Ilmala,2013,11,30,00:00,1.3
4363,Jokioinen Ilmala,2013,12,1,00:00,1.3
4364,Jokioinen Ilmala,2013,12,2,00:28,1.2
4365,Jokioinen Ilmala,2013,12,3,00:00,0.7
4366,Jokioinen Ilmala,2013,12,4,00:01,2.0
4367,Jokioinen Ilmala,2013,12,5,00:00,0.9
4368,Jokioinen Ilmala,2013,12,6,00:00,0.3
4369,Jokioinen Ilmala,2013,12,7,00:00,0.7
4370,Jokioinen Ilmala,2013,12,8,00:00,0.8
4371,Jokioinen Ilmala,2013,12,9,00:00,1.2
4372,Jokioinen Ilmala,2013,12,10,00:00,1.1
4373,Jokioinen Ilmala,2013,12,11,00:00,0.8
4374,Jokioinen Ilmala,2013,12,12,00:00,0.7
4375,Jokioinen Ilmala,2013,12,13,00:00,0.4
4376,Jokioinen Ilmala,2013,12,14,00:00,1.0
4377,Jokioinen Ilmala,2013,12,15,00:00,0.3
4378,Jokioinen Ilmala,2013,12,16,00:00,0.5
4379,Jokioinen Ilmala,2013,12,17,00:12,0.4
4380,Jokioinen Ilmala,2013,12,18,00:00,0.8
4381,Jokioinen Ilmala,2013,12,19,00:00,0.3
4382,Jokioinen Ilmala,2013,12,20,00:00,0.4
4383,Jokioinen Ilmala,2013,12,21,00:07,0.4
4384,Jokioinen Ilmala,2013,12,22,00:00,0.2
4385,Jokioinen Ilmala,2013,12,23,00:17,0.4
4386,Jokioinen Ilmala,2013,12,24,00:00,0.4
4387,Jokioinen Ilmala,2013,12,25,00:00,0.2
4388,Jokioinen Ilmala,2013,12,26,00:00,0.3
4389,Jokioinen Ilmala,2013,12,27,00:01,0.2
4390,Jokioinen Ilmala,2013,12,28,00:00,0.3
4391,Jokioinen Ilmala,2013,12,29,00:00,0.3
4392,Jokioinen Ilmala,2013,12,30,00:00,0.3
4393,Jokioinen Ilmala,2013,12,31,00:00,0.5
4394,Jokioinen Ilmala,2014,1,1,00:00,0.2
4395,Jokioinen Ilmala,2014,1,2,00:00,0.3
4396,Jokioinen Ilmala,2014,1,3,00:00,0.2
4397,Jokioinen Ilmala,2014,1,4,00:00,0.3
4398,Jokioinen Ilmala,2014,1,5,00:00,0.4
4399,Jokioinen Ilmala,2014,1,6,00:10,0.2
4400,Jokioinen Ilmala,2014,1,7,00:00,0.3
4401,Jokioinen Ilmala,2014,1,8,00:00,0.5
4402,Jokioinen Ilmala,2014,1,9,00:00,0.5
4403,Jokioinen Ilmala,2014,1,10,00:00,0.4
4404,Jokioinen Ilmala,2014,1,11,00:00,0.7
4405,Jokioinen Ilmala,2014,1,12,00:00,0.9
4406,Jokioinen Ilmala,2014,1,13,00:00,1.2
4407,Jokioinen Ilmala,2014,1,14,00:00,3.0
4408,Jokioinen Ilmala,2014,1,15,00:00,3.0
4409,Jokioinen Ilmala,2014,1,16,00:00,1.7
4410,Jokioinen Ilmala,2014,1,17,00:00,1.6
4411,Jokioinen Ilmala,2014,1,18,00:05,1.4
4412,Jokioinen Ilmala,2014,1,19,00:00,2.6
4413,Jokioinen Ilmala,2014,1,20,00:00,2.7
4414,Jokioinen Ilmala,2014,1,21,00:00,1.9
4415,Jokioinen Ilmala,2014,1,22,00:00,3.0
4416,Jokioinen Ilmala,2014,1,23,00:00,1.7
4417,Jokioinen Ilmala,2014,1,24,00:00,2.3
4418,Jokioinen Ilmala,2014,1,25,00:00,1.8
4419,Jokioinen Ilmala,2014,1,26,00:00,0.9
4420,Jokioinen Ilmala,2014,1,27,00:00,0.3
4421,Jokioinen Ilmala,2014,1,28,00:03,0.5
4422,Jokioinen Ilmala,2014,1,29,00:34,246.1
4423,Jokioinen Ilmala,2014,1,30,00:00,0.6
4424,Jokioinen Ilmala,2014,1,31,00:00,0.4
4425,Jokioinen Ilmala,2014,2,1,00:01,0.2
4426,Jokioinen Ilmala,2014,2,2,00:07,0.2
4427,Jokioinen Ilmala,2014,2,3,00:00,0.6
4428,Jokioinen Ilmala,2014,2,4,00:00,0.4
4429,Jokioinen Ilmala,2014,2,5,00:15,0.3
4430,Jokioinen Ilmala,2014,2,6,00:01,0.7
4431,Jokioinen Ilmala,2014,2,7,00:00,0.5
4432,Jokioinen Ilmala,2014,2,8,00:01,0.4
4433,Jokioinen Ilmala,2014,2,9,00:00,0.4
4434,Jokioinen Ilmala,2014,2,10,00:03,0.2
4435,Jokioinen Ilmala,2014,2,11,00:00,0.6
4436,Jokioinen Ilmala,2014,2,12,00:00,0.4
4437,Jokioinen Ilmala,2014,2,13,00:00,0.6
4438,Jokioinen Ilmala,2014,2,14,00:00,0.3
4439,Jokioinen Ilmala,2014,2,15,00:00,0.3
4440,Jokioinen Ilmala,2014,2,16,00:30,0.3
4441,Jokioinen Ilmala,2014,2,17,00:00,0.5
4442,Jokioinen Ilmala,2014,2,18,00:00,0.7
4443,Jokioinen Ilmala,2014,2,19,00:00,1.0
4444,Jokioinen Ilmala,2014,2,20,00:00,0.4
4445,Jokioinen Ilmala,2014,2,21,00:19,0.4
4446,Jokioinen Ilmala,2014,2,22,00:05,0.5
4447,Jokioinen Ilmala,2014,2,23,00:00,0.6
4448,Jokioinen Ilmala,2014,2,24,00:00,0.5
4449,Jokioinen Ilmala,2014,2,25,00:00,0.3
4450,Jokioinen Ilmala,2014,2,26,00:00,0.4
4451,Jokioinen Ilmala,2014,2,27,00:04,0.3
4452,Jokioinen Ilmala,2014,2,28,00:00,0.4
4453,Jokioinen Ilmala,2014,3,1,00:02,0.9
4454,Jokioinen Ilmala,2014,3,2,00:00,0.2
4455,Jokioinen Ilmala,2014,3,3,00:01,0.5
4456,Jokioinen Ilmala,2014,3,4,00:00,0.6
4457,Jokioinen Ilmala,2014,3,5,00:01,0.5
4458,Jokioinen Ilmala,2014,3,6,00:02,0.6
4459,Jokioinen Ilmala,2014,3,7,00:00,0.4
4460,Jokioinen Ilmala,2014,3,8,00:00,1.2
4695,Jokioinen Ilmala,2014,3,9,00:00,78.3
4696,Jokioinen Ilmala,2014,3,10,00:00,-
4697,-,2014,3,11,00:00,-
4698,Jokioinen Ilmala,2014,3,12,00:00,-
4699,-,2014,3,13,00:00,-
4700,Jokioinen Ilmala,2014,3,14,00:00,159.5
4701,Jokioinen Ilmala,2014,3,15,00:00,-
4702,-,2014,3,16,00:00,-
4703,-,2014,3,17,00:00,-
4704,Jokioinen Ilmala,2014,3,18,00:00,21
4705,Jokioinen Ilmala,2014,3,19,00:00,176
4706,Jokioinen Ilmala,2014,3,20,00:00,39
4707,Jokioinen Ilmala,2014,3,21,00:00,15.5
4708,Jokioinen Ilmala,2014,3,22,00:00,204.3
4709,Jokioinen Ilmala,2014,3,23,00:00,8.1
4710,Jokioinen Ilmala,2014,3,24,00:00,253.5
4711,Jokioinen Ilmala,2014,3,25,00:00,-
4712,-,2014,3,26,00:00,-
4713,Jokioinen Ilmala,2014,3,27,00:00,329.5
4714,Jokioinen Ilmala,2014,3,28,00:00,343.3
4715,Jokioinen Ilmala,2014,3,29,00:00,-
4716,-,2014,3,30,00:00,-
4717,-,2014,3,31,00:00,-
4718,Jokioinen Ilmala,2014,4,1,00:00,55.4
4719,Jokioinen Ilmala,2014,4,2,00:00,-
4720,-,2014,4,3,00:00,-
4721,-,2014,4,4,00:00,-
4722,Jokioinen Ilmala,2014,4,5,00:00,281.5
4723,Jokioinen Ilmala,2014,4,6,00:00,-
4724,-,2014,4,7,00:00,-
4725,-,2014,4,8,00:00,-
4726,-,2014,4,9,00:00,-
4849,-,2014,4,9,00:00,-
4850,-,2014,4,10,00:00,-
4851,Jokioinen Ilmala,2014,4,11,00:00,0.7
4852,Jokioinen Ilmala,2014,4,12,00:00,105.4
4853,Jokioinen Ilmala,2014,4,13,00:00,0.6
4854,Jokioinen Ilmala,2014,4,14,00:00,-
4855,-,2014,4,15,00:00,-
4856,-,2014,4,16,00:00,-
4857,-,2014,4,17,00:00,-
4858,Jokioinen Ilmala,2014,4,18,00:00,-
4859,-,2014,4,19,00:00,-
4860,-,2014,4,20,00:00,-
4861,-,2014,4,21,00:00,-
4862,-,2014,4,22,00:00,-
4863,-,2014,4,23,00:00,-
4864,Jokioinen Ilmala,2014,4,24,00:00,484.7
4865,Jokioinen Ilmala,2014,4,25,00:00,-
4866,-,2014,4,26,00:00,-
4867,-,2014,4,27,00:00,-
4868,-,2014,4,28,00:00,-
4869,-,2014,4,29,00:00,-
4870,-,2014,4,30,00:00,-
4871,Jokioinen Ilmala,2014,5,1,00:00,-
4872,-,2014,5,2,00:00,-
4873,-,2014,5,3,00:00,-
4874,-,2014,5,4,00:00,-
4875,Jokioinen Ilmala,2014,5,5,00:00,-
4876,-,2014,5,6,00:00,-
4877,-,2014,5,7,00:00,-
4878,Jokioinen Ilmala,2014,5,8,00:00,2.4
4879,Jokioinen Ilmala,2014,5,9,00:00,3.8
4880,Jokioinen Ilmala,2014,5,9,00:00,-
4881,-,2014,5,10,00:00,-
4882,-,2014,5,11,00:00,-
4883,-,2014,5,12,00:00,-
4884,-,2014,5,13,00:00,-
4885,-,2014,5,14,00:00,-
4886,-,2014,5,15,00:00,-
4887,-,2014,5,16,00:00,-
4888,-,2014,5,17,00:00,-
4889,-,2014,5,18,00:00,-
4890,-,2014,5,19,00:00,-
4891,-,2014,5,20,00:00,-
4892,-,2014,5,21,00:00,-
4893,-,2014,5,22,00:00,-
4894,-,2014,5,23,00:00,-
4895,-,2014,5,24,00:00,-
4896,-,2014,5,25,00:00,-
4897,-,2014,5,26,00:00,-
4898,-,2014,5,27,00:00,-
4899,Jokioinen Ilmala,2014,5,28,00:00,1.3
4900,Jokioinen Ilmala,2014,5,29,00:00,8.5
4901,Jokioinen Ilmala,2014,5,30,00:00,-
4902,-,2014,5,31,00:00,-
4903,Jokioinen Ilmala,2014,6,1,00:00,-
4904,-,2014,6,2,00:00,-
4905,-,2014,6,3,00:00,-
4906,-,2014,6,4,00:00,-
4907,-,2014,6,5,00:00,-
4908,-,2014,6,6,00:00,-
4909,-,2014,6,7,00:00,-
4910,-,2014,6,8,00:00,-
4911,-,2014,6,9,00:00,-
4912,-,2014,6,9,00:00,-
4913,-,2014,6,10,00:00,-
4914,-,2014,6,11,00:00,-
4915,Jokioinen Ilmala,2014,6,12,00:00,-
4916,-,2014,6,13,00:00,-
4917,-,2014,6,14,00:00,-
4918,-,2014,6,15,00:00,-
4919,-,2014,6,16,00:00,-
4920,-,2014,6,17,00:00,-
4921,-,2014,6,18,00:00,-
4922,-,2014,6,19,00:00,-
4923,-,2014,6,20,00:00,-
4924,-,2014,6,21,00:00,-
4925,-,2014,6,22,00:00,-
4926,Jokioinen Ilmala,2014,6,23,00:00,-
4927,-,2014,6,24,00:00,-
4928,-,2014,6,25,00:00,-
4929,-,2014,6,26,00:00,-
4930,-,2014,6,27,00:00,-
4931,-,2014,6,28,00:00,-
4932,-,2014,6,29,00:00,-
4933,-,2014,6,30,00:00,-
4934,-,2014,7,1,00:00,-
4935,-,2014,7,2,00:00,-
4936,-,2014,7,3,00:00,-
4937,-,2014,7,4,00:00,-
4938,-,2014,7,5,00:00,-
4939,Jokioinen Ilmala,2014,7,6,00:00,-
4940,-,2014,7,7,00:00,-
4941,-,2014,7,8,00:00,-
3532,-,2014,7,9,00:00,-
4942,-,2014,7,9,00:00,-
3533,-,2014,7,10,00:00,-
3534,-,2014,7,11,00:00,-
3535,-,2014,7,12,00:00,-
3536,-,2014,7,13,00:00,-
3537,-,2014,7,14,00:00,-
3538,-,2014,7,15,00:00,-
3539,-,2014,7,16,00:00,-
3540,-,2014,7,17,00:00,-
3541,-,2014,7,18,00:00,-
3542,-,2014,7,19,00:00,-
3543,-,2014,7,20,00:00,-
3544,-,2014,7,21,00:00,-
3545,-,2014,7,22,00:00,-
3546,-,2014,7,23,00:00,-
3547,Helsinki Kumpula,2014,7,24,00:00,368.6
3548,Helsinki Kumpula,2014,7,25,00:00,430.1
3549,Helsinki Kumpula,2014,7,26,00:00,435.1
3550,Helsinki Kumpula,2014,7,27,00:00,328.2
3551,Helsinki Kumpula,2014,7,28,00:00,263.8
3552,Helsinki Kumpula,2014,7,29,00:00,183.7
3553,Helsinki Kumpula,2014,7,30,00:00,164
3554,Helsinki Kumpula,2014,7,31,00:00,130.6
3555,Helsinki Kumpula,2014,8,1,00:00,417.5
3556,Helsinki Kumpula,2014,8,2,00:00,291.4
3557,Helsinki Kumpula,2014,8,3,00:00,348.4
3558,Helsinki Kumpula,2014,8,4,00:00,366.3
3559,Helsinki Kumpula,2014,8,5,00:00,421.9
3560,Helsinki Kumpula,2014,8,6,00:00,355.8
3561,Helsinki Kumpula,2014,8,7,00:00,240.5
3562,Helsinki Kumpula,2014,8,8,00:00,349.6
3563,Helsinki Kumpula,2014,8,9,00:00,73.1
3692,Helsinki Kumpula,2014,8,9,00:00,73.1
3693,Helsinki Kumpula,2014,8,10,00:00,283.0
3694,Helsinki Kumpula,2014,8,11,00:00,77.4
3695,Helsinki Kumpula,2014,8,12,00:00,269.8
3696,Helsinki Kumpula,2014,8,13,00:00,237.7
3697,Helsinki Kumpula,2014,8,14,00:00,23.3
3698,Helsinki Kumpula,2014,8,15,00:00,226.2
3699,Helsinki Kumpula,2014,8,16,00:00,169.5
3700,Helsinki Kumpula,2014,8,17,00:00,296.8
3701,Helsinki Kumpula,2014,8,18,00:00,18.6
3702,Helsinki Kumpula,2014,8,19,00:00,64.7
3703,Helsinki Kumpula,2014,8,20,00:00,105.7
3704,Helsinki Kumpula,2014,8,21,00:00,176.6
3705,Helsinki Kumpula,2014,8,22,00:00,225.6
3706,Helsinki Kumpula,2014,8,23,00:00,55.5
3707,Helsinki Kumpula,2014,8,24,00:00,325.2
3708,Helsinki Kumpula,2014,8,25,00:00,1.3
3709,Helsinki Kumpula,2014,8,26,00:00,69.8
3710,Helsinki Kumpula,2014,8,27,00:00,82.1
3711,Helsinki Kumpula,2014,8,28,00:00,77.9
3712,Helsinki Kumpula,2014,8,29,00:00,115.1
3713,Helsinki Kumpula,2014,8,30,00:00,98.8
3714,Helsinki Kumpula,2014,8,31,00:00,247.3
3715,Helsinki Kumpula,2014,9,1,00:00,6.7
3716,Helsinki Kumpula,2014,9,2,00:00,59.6
3717,Helsinki Kumpula,2014,9,3,00:00,170.9
3718,Helsinki Kumpula,2014,9,4,00:00,272.5
3719,Helsinki Kumpula,2014,9,5,00:00,388.2
3720,Helsinki Kumpula,2014,9,6,00:00,269.2
3721,Helsinki Kumpula,2014,9,7,00:00,344.1
3722,Helsinki Kumpula,2014,9,8,00:00,310.6
3723,Helsinki Kumpula,2014,9,9,00:00,35.6
3852,Helsinki Kumpula,2014,9,9,00:00,35.6
3853,Helsinki Kumpula,2014,9,10,00:00,33.0
3854,Helsinki Kumpula,2014,9,11,00:00,181.0
3855,Helsinki Kumpula,2014,9,12,00:00,95.5
3856,Helsinki Kumpula,2014,9,13,00:00,316.8
3857,Helsinki Kumpula,2014,9,14,00:00,228.1
3858,Helsinki Kumpula,2014,9,15,00:00,293.4
3859,Helsinki Kumpula,2014,9,16,00:00,298.3
3860,Helsinki Kumpula,2014,9,17,00:00,317.3
3861,Helsinki Kumpula,2014,9,18,00:00,308.7
3862,Helsinki Kumpula,2014,9,19,00:00,178.4
3863,Helsinki Kumpula,2014,9,20,00:00,207.9
3864,Helsinki Kumpula,2014,9,21,00:00,55.9
3865,Helsinki Kumpula,2014,9,22,00:00,0.5
3866,Helsinki Kumpula,2014,9,23,00:00,17.8
3867,Helsinki Kumpula,2014,9,24,00:00,200.9
3868,Helsinki Kumpula,2014,9,25,00:00,3.4
3869,Helsinki Kumpula,2014,9,26,00:00,0.9
3870,Helsinki Kumpula,2014,9,27,00:00,261.6
3871,Helsinki Kumpula,2014,9,28,00:00,236.4
3872,Helsinki Kumpula,2014,9,29,00:00,175.5
3873,Helsinki Kumpula,2014,9,30,00:00,221.0
3874,Helsinki Kumpula,2014,10,1,00:00,245.2
3875,Helsinki Kumpula,2014,10,2,00:00,108.5
3876,Helsinki Kumpula,2014,10,3,00:00,41.1
3877,Helsinki Kumpula,2014,10,4,00:00,1.3
3878,Helsinki Kumpula,2014,10,5,00:00,0.3
3879,Helsinki Kumpula,2014,10,6,00:00,0.1
3880,Helsinki Kumpula,2014,10,7,00:00,34.4
3881,Helsinki Kumpula,2014,10,8,00:00,0.4
2285,Helsinki Kumpula,2014,10,9,00:00,1.5
3882,Helsinki Kumpula,2014,10,9,00:00,1.5
2286,Helsinki Kumpula,2014,10,10,00:00,2.2
2287,Helsinki Kumpula,2014,10,11,00:00,26.4
2288,Helsinki Kumpula,2014,10,12,00:00,0.9
2289,Helsinki Kumpula,2014,10,13,00:00,1.2
2290,Helsinki Kumpula,2014,10,14,00:00,1.9
2291,Helsinki Kumpula,2014,10,15,00:00,0.5
2292,Helsinki Kumpula,2014,10,16,00:00,25.8
2293,Helsinki Kumpula,2014,10,17,00:00,273.4
2294,Helsinki Kumpula,2014,10,18,00:00,261.0
2295,Helsinki Kumpula,2014,10,19,00:00,1.7
2296,Helsinki Kumpula,2014,10,20,00:00,2.3
2297,Helsinki Kumpula,2014,10,21,00:00,0.2
2298,Helsinki Kumpula,2014,10,22,00:00,149.3
2299,Helsinki Kumpula,2014,10,23,00:00,3.1
2300,Helsinki Kumpula,2014,10,24,00:00,17.2
2301,Helsinki Kumpula,2014,10,25,00:00,2.2
2302,Helsinki Kumpula,2014,10,26,00:00,0.8
2303,Helsinki Kumpula,2014,10,27,00:00,1.0
2304,Helsinki Kumpula,2014,10,28,00:00,1.2
2305,Helsinki Kumpula,2014,10,29,00:00,117.7
2306,Helsinki Kumpula,2014,10,30,00:00,189.8
2307,Helsinki Kumpula,2014,10,31,00:00,20.6
2308,Helsinki Kumpula,2014,11,1,00:00,180.2
2309,Helsinki Kumpula,2014,11,2,00:00,1.6
2310,Helsinki Kumpula,2014,11,3,00:00,3.1
2311,Helsinki Kumpula,2014,11,4,00:00,1.8
2312,Helsinki Kumpula,2014,11,5,00:00,4.7
2313,Helsinki Kumpula,2014,11,6,00:00,1.3
2314,Helsinki Kumpula,2014,11,7,00:00,2.6
2315,Helsinki Kumpula,2014,11,8,00:00,13.5
2316,Helsinki Kumpula,2014,11,9,00:00,0.9
2445,Helsinki Kumpula,2014,11,9,00:00,0.9
2446,Helsinki Kumpula,2014,11,10,00:00,3.5
2447,Helsinki Kumpula,2014,11,11,00:00,2.0
2448,Helsinki Kumpula,2014,11,12,00:00,57.9
2449,Helsinki Kumpula,2014,11,13,00:00,0.2
2450,Helsinki Kumpula,2014,11,14,00:00,0.2
2451,Helsinki Kumpula,2014,11,15,00:00,0.2
2452,Helsinki Kumpula,2014,11,16,00:00,48.7
2453,Helsinki Kumpula,2014,11,17,00:00,0.2
2454,Helsinki Kumpula,2014,11,18,00:00,0.3
2455,Helsinki Kumpula,2014,11,19,00:00,1.2
2456,Helsinki Kumpula,2014,11,20,00:00,0.3
2457,Helsinki Kumpula,2014,11,21,00:00,0.7
2458,Helsinki Kumpula,2014,11,22,00:00,1.3
2459,Helsinki Kumpula,2014,11,23,00:00,0.9
2460,Helsinki Kumpula,2014,11,24,00:00,0.3
2461,Helsinki Kumpula,2014,11,25,00:00,1.2
2462,Helsinki Kumpula,2014,11,26,00:00,2.1
2463,Helsinki Kumpula,2014,11,27,00:00,1.1
2464,Helsinki Kumpula,2014,11,28,00:00,1.1
2465,Helsinki Kumpula,2014,11,29,00:00,1.3
2466,Helsinki Kumpula,2014,11,30,00:00,5.4
2467,Helsinki Kumpula,2014,12,1,00:00,4.0
2468,Helsinki Kumpula,2014,12,2,00:00,0.7
2469,Helsinki Kumpula,2014,12,3,00:00,51.5
2470,Helsinki Kumpula,2014,12,4,00:00,20.5
2471,Helsinki Kumpula,2014,12,5,00:00,1.3
2472,Helsinki Kumpula,2014,12,6,00:00,2.3
2473,Helsinki Kumpula,2014,12,7,00:00,1.2
2474,Helsinki Kumpula,2014,12,8,00:00,1.9
2475,Helsinki Kumpula,2014,12,9,00:00,16.6
2600,Helsinki Kumpula,2014,12,9,00:00,16.6
2601,Helsinki Kumpula,2014,12,10,00:00,0.7
2602,Helsinki Kumpula,2014,12,11,00:00,0.8
2603,Helsinki Kumpula,2014,12,12,00:00,1.4
2604,Helsinki Kumpula,2014,12,13,00:00,2.4
2605,Helsinki Kumpula,2014,12,14,00:00,1.3
2606,Helsinki Kumpula,2014,12,15,00:00,0.5
2607,Helsinki Kumpula,2014,12,16,00:00,64.5
2608,Helsinki Kumpula,2014,12,17,00:00,36.1
2609,Helsinki Kumpula,2014,12,18,00:00,2.0
2610,Helsinki Kumpula,2014,12,19,00:00,2.4
2611,Helsinki Kumpula,2014,12,20,00:00,3.1
2612,Helsinki Kumpula,2014,12,21,00:00,13.2
2613,Helsinki Kumpula,2014,12,22,00:00,2.2
2614,Helsinki Kumpula,2014,12,23,00:00,2.0
2615,Helsinki Kumpula,2014,12,24,00:00,0.5
2616,Helsinki Kumpula,2014,12,25,00:00,89.6
2617,Helsinki Kumpula,2014,12,26,00:00,18.0
2618,Helsinki Kumpula,2014,12,27,00:00,18.7
2619,Helsinki Kumpula,2014,12,28,00:00,0.3
2620,Helsinki Kumpula,2014,12,29,00:00,80.3
2621,Helsinki Kumpula,2014,12,30,00:00,2.0
2622,Helsinki Kumpula,2014,12,31,00:00,2.9
2623,Helsinki Kumpula,2015,1,1,00:00,0.9
2624,Helsinki Kumpula,2015,1,2,00:00,1.2
2625,Helsinki Kumpula,2015,1,3,00:00,0.9
2626,Helsinki Kumpula,2015,1,4,00:00,0.6
2627,Helsinki Kumpula,2015,1,5,00:00,70.5
2628,Helsinki Kumpula,2015,1,6,00:00,114.8
2629,Helsinki Kumpula,2015,1,7,00:00,2.6
2630,Helsinki Kumpula,2015,1,8,00:00,1.6
2125,Helsinki Kumpula,2015,1,9,00:00,1.6
2631,Helsinki Kumpula,2015,1,9,00:00,1.6
2126,Helsinki Kumpula,2015,1,10,00:00,1.0
2127,Helsinki Kumpula,2015,1,11,00:00,0.9
2128,Helsinki Kumpula,2015,1,12,00:00,19.0
2129,Helsinki Kumpula,2015,1,13,00:00,3.7
2130,Helsinki Kumpula,2015,1,14,00:00,5.7
2131,Helsinki Kumpula,2015,1,15,00:00,63.1
2132,Helsinki Kumpula,2015,1,16,00:00,1.5
2133,Helsinki Kumpula,2015,1,17,00:00,0.8
2134,Helsinki Kumpula,2015,1,18,00:00,1.4
2135,Helsinki Kumpula,2015,1,19,00:00,0.7
2136,Helsinki Kumpula,2015,1,20,00:00,0.5
2137,Helsinki Kumpula,2015,1,21,00:00,2.2
2138,Helsinki Kumpula,2015,1,22,00:00,0.3
2139,Helsinki Kumpula,2015,1,23,00:00,0.9
2140,Helsinki Kumpula,2015,1,24,00:00,5.8
2141,Helsinki Kumpula,2015,1,25,00:00,0.6
2142,Helsinki Kumpula,2015,1,26,00:00,0.6
2143,Helsinki Kumpula,2015,1,27,00:00,0.5
2144,Helsinki Kumpula,2015,1,28,00:00,0.8
2145,Helsinki Kumpula,2015,1,29,00:00,0.5
2146,Helsinki Kumpula,2015,1,30,00:00,38.5
2147,Helsinki Kumpula,2015,1,31,00:00,1.1
2148,Helsinki Kumpula,2015,2,1,00:00,3.0
2149,Helsinki Kumpula,2015,2,2,00:00,2.8
2150,Helsinki Kumpula,2015,2,3,00:00,1.6
2151,Helsinki Kumpula,2015,2,4,00:00,0.6
2152,Helsinki Kumpula,2015,2,5,00:00,1.3
2153,Helsinki Kumpula,2015,2,6,00:00,65.5
2154,Helsinki Kumpula,2015,2,7,00:00,4.4
2155,Helsinki Kumpula,2015,2,8,00:00,47.1
2156,Helsinki Kumpula,2015,2,9,00:00,1.2
2760,Helsinki Kumpula,2015,2,9,00:00,1.2
2761,Helsinki Kumpula,2015,2,10,00:00,195.7
2762,Helsinki Kumpula,2015,2,11,00:00,160.9
2763,Helsinki Kumpula,2015,2,12,00:00,0.6
2764,Helsinki Kumpula,2015,2,13,00:00,1.2
2765,Helsinki Kumpula,2015,2,14,00:00,2.2
2766,Helsinki Kumpula,2015,2,15,00:00,215.9
2767,Helsinki Kumpula,2015,2,16,00:00,248.5
2768,Helsinki Kumpula,2015,2,17,00:00,104.9
2769,Helsinki Kumpula,2015,2,18,00:00,88.3
2770,Helsinki Kumpula,2015,2,19,00:00,2.1
2771,Helsinki Kumpula,2015,2,20,00:00,2.0
2772,Helsinki Kumpula,2015,2,21,00:00,2.3
2773,Helsinki Kumpula,2015,2,22,00:00,4.1
2774,Helsinki Kumpula,2015,2,23,00:00,15.9
2775,Helsinki Kumpula,2015,2,24,00:00,2.5
2776,Helsinki Kumpula,2015,2,25,00:00,13.2
2777,Helsinki Kumpula,2015,2,26,00:00,1.8
2778,Helsinki Kumpula,2015,2,27,00:00,31.0
2779,Helsinki Kumpula,2015,2,28,00:00,1.6
2780,Helsinki Kumpula,2015,3,1,00:00,1.4
2781,Helsinki Kumpula,2015,3,2,00:00,1.5
2782,Helsinki Kumpula,2015,3,3,00:00,2.7
2783,Helsinki Kumpula,2015,3,4,00:00,3.0
2784,Helsinki Kumpula,2015,3,5,00:00,12.2
2785,Helsinki Kumpula,2015,3,6,00:00,1.9
2786,Helsinki Kumpula,2015,3,7,00:00,2.2
2787,Helsinki Kumpula,2015,3,8,00:00,2.4
2788,Helsinki Kumpula,2015,3,9,00:00,164.2
2905,Helsinki Kumpula,2015,3,9,00:00,164.2
2906,Helsinki Kumpula,2015,3,10,00:00,8.3
2907,Helsinki Kumpula,2015,3,11,00:00,176.5
2908,Helsinki Kumpula,2015,3,12,00:00,350.1
2909,Helsinki Kumpula,2015,3,13,00:00,351.3
2910,Helsinki Kumpula,2015,3,14,00:00,319.8
2911,Helsinki Kumpula,2015,3,15,00:00,357.2
2912,Helsinki Kumpula,2015,3,16,00:00,321.2
2913,Helsinki Kumpula,2015,3,17,00:00,314.8
2914,Helsinki Kumpula,2015,3,18,00:00,269.4
2915,Helsinki Kumpula,2015,3,19,00:00,265.0
2916,Helsinki Kumpula,2015,3,20,00:00,12.9
2917,Helsinki Kumpula,2015,3,21,00:00,291.1
2918,Helsinki Kumpula,2015,3,22,00:00,69.0
2919,Helsinki Kumpula,2015,3,23,00:00,0.8
2920,Helsinki Kumpula,2015,3,24,00:00,188.2
2921,Helsinki Kumpula,2015,3,25,00:00,28.6
2922,Helsinki Kumpula,2015,3,26,00:00,147.7
2923,Helsinki Kumpula,2015,3,27,00:00,11.2
2924,Helsinki Kumpula,2015,3,28,00:00,1.0
2925,Helsinki Kumpula,2015,3,29,00:00,1.3
2926,Helsinki Kumpula,2015,3,30,00:00,1.5
2927,Helsinki Kumpula,2015,3,31,00:00,2.1
2928,Helsinki Kumpula,2015,4,1,00:00,1.2
2929,Helsinki Kumpula,2015,4,2,00:00,1.2
2930,Helsinki Kumpula,2015,4,3,00:00,1.3
2931,Helsinki Kumpula,2015,4,4,00:00,1.8
2932,Helsinki Kumpula,2015,4,5,00:00,3.9
2933,Helsinki Kumpula,2015,4,6,00:00,129.1
2934,Helsinki Kumpula,2015,4,7,00:00,24.4
2935,Helsinki Kumpula,2015,4,8,00:00,195.6
