Date,Venue,Average temperature [°C],Snow depth [cm],Cloud cover [1/8],Direct solar radiation mean [W/m2]
2015-05-22,Levi,8.4,-1.0,0.0,495.9
2015-05-23,Levi,5.1,-1.0,8.0,275.5
2015-05-24,Levi,4.3,-1.0,8.0,176.5
2015-05-25,Levi,6.5,-1.0,0.0,312.7
2015-05-26,Levi,9.8,-1.0,0.0,132.8
2015-05-27,Levi,9.6,-1.0,7.0,398.8
2015-05-28,Levi,6.9,-1.0,8.0,519.6
2015-05-29,Levi,11.4,-1.0,5.0,202.7
2015-05-30,Levi,10.4,-1.0,7.0,394.1
2015-05-31,Levi,11.6,-1.0,4.0,326.6
2015-06-01,Levi,9.0,-1.0,7.0,129.0
2015-06-02,Levi,9.5,-1.0,7.0,261.5
2015-06-03,Levi,7.9,-1.0,7.0,244.4
2015-06-04,Levi,7.8,-1.0,7.0,354.8
2015-06-05,Levi,8.0,-1.0,5.0,351.2
2015-06-06,Levi,9.0,-1.0,4.0,183.6
2015-06-07,Levi,7.6,-1.0,8.0,376.6
2015-06-08,Levi,7.1,-1.0,7.0,305.1
2015-06-09,Levi,9.2,-1.0,4.0,303.0
2015-06-09,Levi,9.2,-1.0,4.0,303.0
2015-06-10,Levi,10.4,-1.0,3.0,160.7
2015-06-11,Levi,8.1,-1.0,4.0,375.9
2015-06-12,Levi,8.5,-1.0,6.0,314.4
2015-06-13,Levi,8.8,-1.0,4.0,417.1
2015-06-14,Levi,9.4,-1.0,2.0,0.5
2015-06-15,Levi,7.5,-1.0,8.0,173.9
2015-06-16,Levi,5.9,-1.0,8.0,275.5
2015-06-17,Levi,8.1,-1.0,8.0,269.2
2015-06-18,Levi,9.6,-1.0,7.0,0.5
2015-06-19,Levi,10.5,-1.0,6.0,79.9
2015-06-20,Levi,11.1,-1.0,0.0,102.9
2015-06-21,Levi,14.7,-1.0,4.0,338.1
2015-06-22,Levi,14.5,-1.0,2.0,24.0
2015-06-23,Levi,16.2,-1.0,7.0,272.2
2015-06-24,Levi,12.8,-1.0,8.0,47.1
2015-06-25,Levi,14.6,-1.0,7.0,36.5
2015-06-26,Levi,10.3,-1.0,8.0,129.4
2015-06-27,Levi,10.2,-1.0,7.0,189.8
2015-06-28,Levi,11.4,-1.0,6.0,263.5
2015-06-29,Levi,11.7,-1.0,1.0,459.6
2015-06-30,Levi,11.3,-1.0,0.0,40.5
2015-07-01,Levi,12.4,-1.0,0.0,375.8
2015-07-02,Levi,13.4,-1.0,7.0,509.6
2015-07-03,Levi,14.8,-1.0,7.0,527.0
2015-07-04,Levi,10.4,-1.0,7.0,336.7
2015-07-05,Levi,8.4,-1.0,3.0,311.0
2015-07-06,Levi,9.0,-1.0,8.0,246.1
2015-07-07,Levi,7.5,-1.0,8.0,85.7
2015-07-08,Levi,9.1,-1.0,8.0,24.8
2015-07-09,Levi,15.9,-1.0,6.0,178.8
2015-07-09,Levi,15.9,-1.0,6.0,178.8
2015-07-10,Levi,11.0,-1.0,6.0,91.1
2015-07-11,Levi,10.6,-1.0,7.0,187.2
2015-07-12,Levi,11.9,-1.0,5.0,15.2
2015-07-13,Levi,8.1,-1.0,8.0,25.6
2015-07-14,Levi,9.8,-1.0,6.0,154.3
2015-07-15,Levi,10.4,-1.0,3.0,370.9
2015-07-16,Levi,11.5,-1.0,7.0,108.0
2015-07-17,Levi,13.6,-1.0,6.0,109.1
2015-07-18,Levi,14.7,-1.0,4.0,221.2
2015-07-19,Levi,12.3,-1.0,8.0,174.4
2015-07-20,Levi,11.7,-1.0,8.0,74.1
2015-07-21,Levi,9.6,-1.0,8.0,327.5
2015-07-22,Levi,11.1,-1.0,8.0,57.9
2015-07-23,Levi,12.4,-1.0,8.0,8.3
2015-07-24,Levi,12.3,-1.0,0.0,238.6
2015-07-25,Levi,11.0,-1.0,7.0,348.2
2015-07-26,Levi,13.0,-1.0,8.0,7.6
2015-07-27,Levi,10.8,-1.0,8.0,278.6
2015-07-28,Levi,14.8,-1.0,8.0,265.8
2015-07-29,Levi,14.4,-1.0,8.0,198.8
2015-07-30,Levi,15.5,-1.0,8.0,86.8
2015-07-31,Levi,14.8,-1.0,8.0,72.7
2015-08-01,Levi,12.2,-1.0,8.0,316.8
2015-08-02,Levi,11.7,-1.0,8.0,241.4
2015-08-03,Levi,12.1,-1.0,7.0,333.1
2015-08-04,Levi,12.3,-1.0,8.0,417.2
2015-08-05,Levi,15.1,-1.0,4.0,383.9
2015-08-06,Levi,13.9,-1.0,8.0,150.1
2015-08-07,Levi,14.9,-1.0,8.0,371.3
2015-08-08,Levi,13.9,-1.0,8.0,111.2
2015-08-09,Levi,13.2,-1.0,7.0,346.1
2015-08-09,Levi,13.2,-1.0,7.0,346.1
2015-08-10,Levi,12.5,-1.0,7.0,436.2
2015-08-11,Levi,14.7,-1.0,0.0,366.6
2015-08-12,Levi,14.4,-1.0,7.0,133.8
2015-08-13,Levi,11.1,-1.0,0.0,384.6
2015-08-14,Levi,11.0,-1.0,7.0,391.0
2015-08-15,Levi,10.6,-1.0,7.0,446.6
2015-08-16,Levi,10.7,-1.0,0.0,476.5
2015-08-17,Levi,14.0,-1.0,0.0,468.3
2015-08-18,Levi,15.1,-1.0,0.0,447.9
2015-08-19,Levi,16.7,-1.0,0.0,452.9
2015-08-20,Levi,15.2,-1.0,0.0,451.5
2015-08-21,Levi,15.0,-1.0,0.0,429.1
2015-08-22,Levi,14.9,-1.0,0.0,307.4
2015-08-23,Levi,15.6,-1.0,0.0,-0.7
2015-08-24,Levi,16.3,-1.0,0.0,292.9
2015-08-25,Levi,13.1,-1.0,7.0,180.2
2015-08-26,Levi,12.1,-1.0,8.0,61.9
2015-08-27,Levi,11.4,-1.0,8.0,137.2
2015-08-28,Levi,11.3,-1.0,8.0,42.8
2015-08-29,Levi,10.8,-1.0,8.0,337.3
2015-08-30,Levi,11.5,-1.0,0.0,151.6
2015-08-31,Levi,10.5,-1.0,3.0,337.2
2015-09-01,Levi,8.2,-1.0,6.0,12.8
2015-09-02,Levi,7.0,-1.0,7.0,2.0
2015-09-03,Levi,9.0,-1.0,4.0,1.1
2015-09-04,Levi,7.8,-1.0,0.0,215.8
2015-09-05,Levi,8.8,-1.0,8.0,75.9
2015-09-06,Levi,9.0,-1.0,8.0,34.8
2015-09-07,Levi,6.6,-1.0,8.0,0.5
2015-09-08,Levi,7.6,-1.0,4.0,118.4
2015-09-09,Levi,11.2,-1.0,0.0,228.0
2015-09-09,Levi,11.2,-1.0,0.0,228.0
2015-09-10,Levi,10.5,-1.0,0.0,283.2
2015-09-11,Levi,12.1,-1.0,0.0,246.3
2015-09-12,Levi,11.2,-1.0,0.0,318.1
2015-09-13,Levi,11.4,-1.0,0.0,215.8
2015-09-14,Levi,10.3,-1.0,0.0,29.3
2015-09-15,Levi,9.5,-1.0,0.0,97.8
2015-09-16,Levi,9.1,-1.0,8.0,0.4
2015-09-17,Levi,10.7,-1.0,8.0,0.6
2015-09-18,Levi,10.7,-1.0,8.0,18.1
2015-09-19,Levi,11.6,-1.0,8.0,27.7
2015-09-20,Levi,11.6,-1.0,8.0,211.8
2015-09-21,Levi,11.1,-1.0,8.0,2.6
2015-09-22,Levi,9.4,-1.0,8.0,194.8
2015-09-23,Levi,9.8,-1.0,8.0,14.2
2015-09-24,Levi,10.0,-1.0,8.0,84.6
2015-09-25,Levi,10.3,-1.0,8.0,80.8
2015-09-26,Levi,7.9,-1.0,8.0,203.2
2015-09-27,Levi,7.9,-1.0,7.0,155.8
2015-09-28,Levi,5.5,-1.0,7.0,25.5
2015-09-29,Levi,6.5,-1.0,4.0,326.0
2015-09-30,Levi,8.0,-1.0,1.0,134.1
2015-10-01,Levi,5.9,-1.0,7.0,27.0
2015-10-02,Levi,0.9,-1.0,8.0,140.2
2015-10-03,Levi,1.7,-1.0,4.0,316.6
2015-10-04,Levi,0.4,-1.0,8.0,6.8
2015-10-05,Levi,0.0,-1.0,0.0,275.5
2015-10-06,Levi,-1.8,-1.0,0.0,320.0
2015-10-07,Levi,-3.5,-1.0,0.0,306.7
2015-10-08,Levi,-3.2,-1.0,0.0,304.5
2015-10-09,Levi,-5.8,-1.0,0.0,227.6
2015-10-09,Levi,-5.8,-1.0,0.0,227.6
2015-10-14,Levi,2.9,-1.0,8.0,239.8
2015-10-15,Levi,4.2,-1.0,6.0,154.1
2015-10-21,Levi,2.8,-1.0,8.0,2.3
2015-10-22,Levi,2.8,-1.0,8.0,0.1
2015-10-23,Levi,0.1,-1.0,8.0,19.7
2015-10-24,Levi,-1.7,-1.0,8.0,175.5
2015-10-25,Levi,3.2,-1.0,8.0,0.2
2015-10-26,Levi,-1.3,-1.0,4.0,228.9
2015-10-27,Levi,-1.8,-1.0,1.0,60.4
2015-10-28,Levi,0.0,-1.0,6.0,238.8
2015-10-29,Levi,-2.6,-1.0,7.0,9.6
2015-11-05,Levi,-2.1,-1.0,1.0,189.7
2015-11-06,Levi,-6.2,-1.0,7.0,0.5
2015-11-07,Levi,-2.3,5.0,8.0,0.2
2015-11-08,Levi,0.8,3.0,9.0,0.5
2015-11-09,Levi,-0.1,2.0,8.0,0.9
2015-11-09,Levi,-0.1,2.0,8.0,0.9
2015-11-10,Levi,0.0,9.0,8.0,9.5
2015-11-11,Levi,-2.7,19.0,8.0,1.6
2015-11-12,Levi,-4.6,23.0,8.0,8.0
2015-11-13,Levi,-3.8,22.0,8.0,2.7
2015-11-14,Levi,-0.4,28.0,8.0,12.0
2015-11-15,Levi,-0.6,27.0,8.0,53.8
2015-11-16,Levi,-4.2,25.0,8.0,3.1
2015-11-17,Levi,-2.4,25.0,8.0,1.2
2015-11-18,Levi,-3.0,32.0,8.0,2.8
2015-11-19,Levi,-3.2,32.0,8.0,2.8
2015-11-20,Levi,-4.4,29.0,8.0,1.3
2015-11-21,Levi,-13.2,29.0,8.0,5.1
2015-11-22,Levi,-6.3,29.0,8.0,0.7
2015-11-23,Levi,-18.7,29.0,2.0,82.7
2015-11-24,Levi,-5.3,28.0,8.0,1.3
2015-11-25,Levi,-1.1,26.0,8.0,0.4
2015-11-26,Levi,-2.3,28.0,8.0,0.8
2015-11-27,Levi,-0.5,33.0,7.0,0.8
2015-11-28,Levi,0.2,33.0,8.0,0.7
2015-11-29,Levi,-1.1,31.0,8.0,9.3
2015-11-30,Levi,-0.9,31.0,8.0,0.4
2015-12-01,Levi,-2.6,38.0,8.0,10.9
2015-12-02,Levi,-10.2,39.0,4.0,61.6
2015-12-03,Levi,-6.0,38.0,5.0,1.2
2015-12-04,Levi,-4.0,36.0,7.0,1.1
2015-12-05,Levi,-8.8,35.0,4.0,26.8
2015-12-06,Levi,-4.1,39.0,0.0,1.4
2015-12-07,Levi,-2.7,39.0,6.0,34.5
2015-12-08,Levi,-4.9,38.0,0.0,65.9
2015-12-09,Levi,-4.9,36.0,8.0,1.2
2015-12-09,Levi,-4.9,36.0,8.0,1.2
2015-12-10,Levi,-2.6,43.0,7.0,0.6
2015-12-11,Levi,-4.5,42.0,8.0,21.1
2015-12-12,Levi,-5.4,47.0,8.0,0.7
2015-12-13,Levi,-20.4,48.0,0.0,1.3
2015-12-14,Levi,-15.3,45.0,0.0,1.3
2015-12-15,Levi,-9.8,46.0,0.0,16.4
2015-12-16,Levi,-14.0,45.0,0.0,7.8
2015-12-17,Levi,-19.7,45.0,8.0,1.2
2015-12-18,Levi,-6.8,48.0,8.0,1.6
2015-12-19,Levi,-3.9,54.0,8.0,64.5
2015-12-20,Levi,-2.0,52.0,8.0,1.5
2015-12-21,Levi,-2.8,54.0,8.0,0.4
2015-12-22,Levi,-8.6,52.0,0.0,2.9
2015-12-23,Levi,-17.4,51.0,8.0,43.4
2015-12-24,Levi,-5.6,51.0,8.0,58.5
2015-12-25,Levi,0.8,50.0,8.0,5.2
2015-12-26,Levi,-5.2,48.0,6.0,64.0
2015-12-27,Levi,-14.7,47.0,1.0,99.3
2015-12-28,Levi,-23.7,47.0,0.0,103.8
2015-12-29,Levi,-16.2,46.0,8.0,74.6
2015-12-30,Levi,-5.2,47.0,3.0,0.8
2015-12-31,Levi,-0.8,47.0,8.0,0.2
2016-01-01,Levi,-4.4,48.0,8.0,0.0
2016-01-02,Levi,-7.5,48.0,8.0,0.2
2016-01-03,Levi,-9.3,48.0,8.0,0.6
2016-01-04,Levi,-22.8,47.0,0.0,45.1
2016-01-05,Levi,-23.9,47.0,0.0,32.8
2016-01-06,Levi,-33.8,48.0,0.0,12.8
2016-01-07,Levi,-30.4,48.0,0.0,85.8
2016-01-08,Levi,-11.4,49.0,8.0,2.4
2016-01-09,Levi,-10.0,50.0,7.0,0.2
2016-01-09,Levi,-10.0,50.0,7.0,0.2
2016-01-10,Levi,-14.0,50.0,8.0,0.5
2016-01-11,Levi,-25.0,52.0,8.0,0.3
2016-01-12,Levi,-27.8,53.0,7.0,0.3
2016-01-13,Levi,-27.3,54.0,0.0,0.4
2016-01-14,Levi,-12.4,53.0,6.0,27.7
2016-01-15,Levi,-11.3,53.0,8.0,65.6
2016-01-16,Levi,-8.3,55.0,8.0,57.1
2016-01-17,Levi,-23.8,59.0,4.0,31.2
2016-01-18,Levi,-23.0,59.0,7.0,0.8
2016-01-19,Levi,-32.3,59.0,0.0,0.7
2016-01-20,Levi,-36.3,59.0,0.0,100.1
2016-01-21,Levi,-36.8,59.0,0.0,25.6
2016-01-22,Levi,-24.7,58.0,8.0,114.8
2016-01-23,Levi,-17.3,57.0,8.0,1.3
2016-01-24,Levi,-7.9,58.0,8.0,1.0
2016-01-25,Levi,-10.3,59.0,8.0,6.0
2016-01-26,Levi,-7.7,65.0,8.0,1.5
2016-01-27,Levi,-8.5,71.0,8.0,1.4
2016-01-28,Levi,-12.7,71.0,8.0,1.3
2016-02-01,Levi,-7.7,73.0,0.0,93.7
2016-02-02,Levi,-8.1,73.0,8.0,1.2
2016-02-03,Levi,-8.3,74.0,8.0,1.3
2016-02-04,Levi,-12.3,73.0,8.0,68.4
2016-02-05,Levi,-8.3,72.0,8.0,59.8
2016-02-06,Levi,-16.2,72.0,8.0,1.6
2016-02-07,Levi,-6.6,76.0,8.0,1.3
2016-02-08,Levi,0.3,78.0,8.0,1.4
2016-02-09,Levi,0.2,75.0,8.0,1.5
2016-02-09,Levi,0.2,75.0,8.0,1.5
2016-02-10,Levi,-0.4,77.0,8.0,1.5
2016-02-11,Levi,-2.2,81.0,8.0,1.6
2016-02-12,Levi,-4.3,87.0,8.0,1.9
2016-02-13,Levi,-3.7,106.0,8.0,133.9
2016-02-14,Levi,-4.3,104.0,8.0,2.2
2016-02-15,Levi,-2.8,105.0,8.0,7.5
2016-02-16,Levi,-8.6,101.0,0.0,234.1
2016-02-17,Levi,-8.7,99.0,7.0,135.8
2016-02-18,Levi,-3.8,98.0,8.0,0.3
2016-02-19,Levi,-3.4,96.0,8.0,0.8
2016-02-20,Levi,-3.6,95.0,8.0,1.5
2016-02-21,Levi,-2.4,95.0,8.0,1.1
2016-02-22,Levi,-5.1,97.0,8.0,2.9
2016-02-23,Levi,-6.5,98.0,8.0,18.3
2016-02-24,Levi,-8.0,101.0,8.0,4.8
2016-02-25,Levi,-11.4,105.0,8.0,0.5
2016-02-26,Levi,-12.2,107.0,8.0,12.7
2016-02-27,Levi,-18.1,105.0,8.0,226.8
2016-02-28,Levi,-17.7,103.0,0.0,153.9
2016-02-29,Levi,-17.6,101.0,0.0,265.7
2016-03-01,Levi,-10.0,99.0,8.0,216.5
2016-03-02,Levi,-5.3,98.0,8.0,119.2
2016-03-03,Levi,-10.1,97.0,8.0,0.3
2016-03-04,Levi,-7.8,95.0,8.0,0.4
2016-03-05,Levi,-5.0,96.0,8.0,0.4
2016-03-07,Levi,-3.4,95.0,8.0,1.2
2016-03-08,Levi,-2.0,95.0,8.0,1.3
2016-03-09,Levi,-0.7,97.0,8.0,46.2
2016-03-09,Levi,-0.7,97.0,8.0,46.2
2016-03-10,Levi,-1.4,95.0,8.0,0.7
2016-03-11,Levi,-2.2,95.0,8.0,29.6
2016-03-12,Levi,-3.7,95.0,8.0,308.6
2016-03-13,Levi,-4.1,94.0,8.0,170.3
2016-03-14,Levi,-1.1,92.0,0.0,51.8
2016-03-15,Levi,4.0,93.0,0.0,110.5
2016-03-16,Levi,1.9,88.0,4.0,251.7
2016-03-17,Levi,-6.0,88.0,3.0,162.1
2016-03-18,Levi,-7.7,87.0,2.0,130.5
2016-03-19,Levi,-8.3,87.0,0.0,196.9
2016-03-20,Levi,-8.9,86.0,0.0,96.8
2016-03-21,Levi,-10.3,86.0,0.0,64.3
2016-03-22,Levi,-12.3,86.0,0.0,311.6
2016-03-23,Levi,-11.0,86.0,0.0,140.5
2016-03-24,Levi,-6.7,87.0,0.0,1.1
2016-03-25,Levi,-7.7,88.0,8.0,0.3
2016-03-26,Levi,-0.6,86.0,8.0,1.0
2016-03-27,Levi,1.6,87.0,8.0,145.9
2016-03-28,Levi,1.5,84.0,7.0,221.9
2016-03-29,Levi,1.6,83.0,4.0,288.0
2016-03-30,Levi,1.7,81.0,8.0,6.7
2016-03-31,Levi,0.3,80.0,0.0,126.4
2016-04-01,Levi,-2.5,79.0,0.0,43.3
2016-04-02,Levi,-1.6,79.0,0.0,384.4
2016-04-03,Levi,-0.1,79.0,7.0,1.6
2016-04-04,Levi,1.0,78.0,8.0,278.8
2016-04-05,Levi,0.5,80.0,8.0,0.9
2016-04-06,Levi,0.9,78.0,8.0,64.1
2016-04-07,Levi,1.2,78.0,8.0,59.1
2016-04-08,Levi,1.3,76.0,8.0,201.3
2016-04-09,Levi,1.2,73.0,8.0,1.6
2016-04-09,Levi,1.2,73.0,8.0,1.6
2016-04-10,Levi,1.2,70.0,8.0,308.6
2016-04-11,Levi,1.1,69.0,8.0,391.0
2016-04-12,Levi,0.6,68.0,7.0,381.8
2016-04-13,Levi,-4.0,67.0,0.0,398.9
2016-04-14,Levi,-3.1,66.0,0.0,370.7
2016-04-15,Levi,-1.3,66.0,7.0,179.2
2016-04-16,Levi,-0.1,65.0,8.0,341.3
2016-04-17,Levi,1.3,64.0,8.0,6.5
2016-04-18,Levi,0.6,63.0,0.0,40.8
2016-04-19,Levi,0.2,63.0,8.0,182.7
2016-04-20,Levi,-0.1,65.0,7.0,77.1
2016-04-21,Levi,0.1,64.0,8.0,295.3
2016-04-22,Levi,0.2,62.0,4.0,51.1
2016-04-23,Levi,-1.3,62.0,3.0,71.7
2016-04-24,Levi,-0.6,61.0,5.0,90.4
2016-04-25,Levi,1.1,61.0,7.0,181.4
2016-04-26,Levi,2.1,62.0,8.0,1.4
2016-04-27,Levi,6.9,55.0,7.0,182.9
2016-04-28,Levi,5.2,51.0,8.0,1.3
2016-04-29,Levi,9.1,48.0,7.0,396.0
2016-04-30,Levi,6.3,42.0,2.0,143.7
2016-05-01,Levi,7.4,38.0,1.0,463.6
2016-05-02,Levi,5.4,34.0,5.0,468.5
2016-05-03,Levi,6.5,31.0,0.0,462.1
2016-05-04,Levi,7.9,29.0,0.0,444.8
2016-05-05,Levi,7.2,24.0,0.0,482.2
2016-05-06,Levi,7.2,18.0,7.0,474.2
2016-05-07,Levi,8.9,14.0,0.0,433.7
2016-05-08,Levi,9.6,7.0,0.0,480.0
2016-05-09,Levi,7.1,-1.0,0.0,465.0
2016-05-09,Levi,7.1,-1.0,0.0,465.0
2016-05-10,Levi,5.6,-1.0,6.0,409.8
2016-05-11,Levi,5.6,-1.0,5.0,343.5
2016-05-12,Levi,7.7,-1.0,6.0,468.8
2016-05-13,Levi,6.1,-1.0,5.0,419.6
2016-05-14,Levi,6.3,-1.0,3.0,12.2
2016-05-15,Levi,6.5,-1.0,8.0,117.4
2016-05-16,Levi,8.6,-1.0,0.0,215.5
2016-05-17,Levi,6.0,-1.0,4.0,320.0
2016-05-18,Levi,4.9,-1.0,2.0,382.9
2016-05-19,Levi,4.4,-1.0,0.0,452.2
2016-05-20,Levi,6.4,-1.0,7.0,400.3
2016-05-21,Levi,12.1,-1.0,2.0,233.1
2016-05-22,Levi,8.4,-1.0,8.0,394.8
2016-05-23,Levi,11.1,-1.0,0.0,437.7
2016-05-24,Levi,11.3,-1.0,8.0,469.4
2016-05-25,Levi,11.3,-1.0,4.0,417.4
2016-05-26,Levi,10.6,-1.0,1.0,1.3
2016-05-27,Levi,12.2,-1.0,0.0,447.1
2016-05-28,Levi,16.3,-1.0,0.0,15.0
2016-05-29,Levi,19.8,-1.0,0.0,189.3
2016-05-30,Levi,16.7,-1.0,4.0,389.6
2016-05-31,Levi,16.1,-1.0,4.0,486.0
2016-06-01,Levi,16.6,-1.0,1.0,506.2
2016-06-02,Levi,11.8,-1.0,0.0,223.0
2016-06-03,Levi,8.7,-1.0,4.0,420.8
2016-06-04,Levi,5.2,-1.0,6.0,287.0
2016-06-05,Levi,5.3,-1.0,8.0,102.3
2016-06-06,Levi,7.7,-1.0,8.0,283.1
2016-06-07,Levi,10.0,-1.0,7.0,415.9
2016-06-08,Levi,5.9,-1.0,8.0,222.4
2016-06-09,Levi,3.4,-1.0,8.0,133.5
2016-06-09,Levi,3.4,-1.0,8.0,133.5
2016-06-10,Levi,6.1,-1.0,8.0,291.8
2016-06-11,Levi,8.9,-1.0,7.0,257.1
2016-06-12,Levi,10.6,-1.0,7.0,304.4
2016-06-13,Levi,10.5,-1.0,7.0,359.6
2016-06-14,Levi,8.0,-1.0,8.0,552.8
2016-06-15,Levi,10.3,-1.0,7.0,445.0
2016-06-16,Levi,16.4,-1.0,3.0,0.2
2016-06-17,Levi,13.3,-1.0,8.0,140.9
2016-06-18,Levi,15.0,-1.0,8.0,1.0
2016-06-19,Levi,8.5,-1.0,8.0,21.7
2016-06-20,Levi,8.6,-1.0,8.0,305.2
2016-06-21,Levi,12.0,-1.0,7.0,386.6
2016-06-22,Levi,14.5,-1.0,7.0,321.7
2016-06-23,Levi,14.1,-1.0,4.0,81.0
2016-06-24,Levi,14.1,-1.0,6.0,16.7
2016-06-25,Levi,14.0,-1.0,2.0,243.6
2016-06-26,Levi,13.5,-1.0,7.0,194.6
2016-06-27,Levi,17.6,-1.0,1.0,0.5
2016-06-28,Levi,14.5,-1.0,8.0,375.0
2016-06-29,Levi,17.2,-1.0,5.0,424.9
2016-06-30,Levi,17.8,-1.0,6.0,191.5
2016-07-01,Levi,17.4,-1.0,5.0,411.3
2016-07-02,Levi,17.2,-1.0,7.0,299.8
2016-07-03,Levi,17.3,-1.0,7.0,23.6
2016-07-04,Levi,13.1,-1.0,7.0,8.8
2016-07-05,Levi,13.7,-1.0,8.0,19.3
2016-07-06,Levi,14.8,-1.0,8.0,179.9
2016-07-07,Levi,16.4,-1.0,7.0,0.2
2016-07-08,Levi,11.8,-1.0,8.0,85.3
2016-07-09,Levi,11.9,-1.0,8.0,417.9
2016-07-09,Levi,11.9,-1.0,8.0,417.9
2016-07-10,Levi,14.0,-1.0,8.0,120.0
2016-07-11,Levi,17.1,-1.0,6.0,52.4
2016-07-12,Levi,17.7,-1.0,1.0,330.6
2016-07-13,Levi,16.1,-1.0,7.0,363.6
2016-07-14,Levi,16.5,-1.0,2.0,436.9
2016-07-15,Levi,16.0,-1.0,1.0,0.8
2016-07-16,Levi,14.3,-1.0,7.0,212.6
2016-07-17,Levi,15.0,-1.0,7.0,83.8
2016-07-18,Levi,13.2,-1.0,4.0,238.6
2016-07-19,Levi,12.6,-1.0,0.0,498.0
2016-07-20,Levi,15.6,-1.0,1.0,323.8
2016-07-21,Levi,17.5,-1.0,0.0,69.4
2016-07-22,Levi,19.5,-1.0,0.0,0.7
2016-07-23,Levi,19.5,-1.0,0.0,1.9
2016-07-24,Levi,20.1,-1.0,0.0,200.4
2016-07-25,Levi,18.0,-1.0,0.0,350.4
2016-07-26,Levi,19.0,-1.0,5.0,367.5
2016-07-27,Levi,17.1,-1.0,6.0,375.1
2016-07-28,Levi,15.7,-1.0,7.0,172.5
2016-07-29,Levi,16.3,-1.0,5.0,172.5
2016-07-30,Levi,16.3,-1.0,7.0,309.2
2016-07-31,Levi,13.9,-1.0,8.0,202.6
2016-08-01,Levi,12.5,-1.0,8.0,50.3
2016-08-02,Levi,12.5,-1.0,8.0,338.0
2016-08-03,Levi,13.3,-1.0,7.0,389.2
2016-08-04,Levi,13.5,-1.0,7.0,54.8
2016-08-05,Levi,14.1,-1.0,2.0,49.3
2016-08-06,Levi,13.8,-1.0,6.0,88.4
2016-08-07,Levi,14.7,-1.0,7.0,61.4
2016-08-08,Levi,15.4,-1.0,7.0,157.6
2016-08-09,Levi,12.9,-1.0,7.0,183.7
2016-08-09,Levi,12.9,-1.0,7.0,183.7
2016-08-10,Levi,10.7,-1.0,4.0,144.5
2016-08-11,Levi,11.4,-1.0,7.0,265.0
2016-08-12,Levi,9.8,-1.0,7.0,368.3
2016-08-13,Levi,9.8,-1.0,8.0,42.8
2016-08-14,Levi,10.0,-1.0,8.0,156.6
2016-08-15,Levi,10.2,-1.0,8.0,205.8
2016-08-16,Levi,12.4,-1.0,0.0,0.4
2016-08-17,Levi,11.2,-1.0,0.0,118.7
2016-08-18,Levi,11.7,-1.0,4.0,12.8
2016-08-19,Levi,13.8,-1.0,6.0,199.7
2016-08-20,Levi,15.2,-1.0,7.0,379.3
2016-08-21,Levi,13.5,-1.0,7.0,137.6
2016-08-22,Levi,13.5,-1.0,8.0,11.7
2016-08-23,Levi,10.9,-1.0,8.0,195.2
2016-08-24,Levi,9.2,-1.0,0.0,78.4
2016-08-25,Levi,8.1,-1.0,7.0,31.1
2016-08-26,Levi,9.3,-1.0,0.0,8.3
2016-08-27,Levi,5.9,-1.0,8.0,342.1
2016-08-28,Levi,6.1,-1.0,7.0,182.9
2016-08-29,Levi,8.5,-1.0,0.0,0.5
2016-08-30,Levi,8.1,-1.0,2.0,98.0
2016-08-31,Levi,8.9,-1.0,4.0,320.6
2016-09-01,Levi,13.7,-1.0,6.0,105.2
2016-09-02,Levi,8.0,-1.0,7.0,253.5
2016-09-03,Levi,5.3,-1.0,0.0,45.5
2016-09-04,Levi,7.1,-1.0,7.0,254.6
2016-09-05,Levi,6.1,-1.0,1.0,165.7
2016-09-06,Levi,6.1,-1.0,0.0,233.5
2016-09-07,Levi,9.8,-1.0,8.0,208.8
2016-09-08,Levi,8.2,-1.0,7.0,399.7
2016-09-09,Levi,9.3,-1.0,8.0,323.3
2016-09-09,Levi,9.3,-1.0,8.0,323.3
2016-09-10,Levi,8.9,-1.0,8.0,86.7
2016-09-11,Levi,10.4,-1.0,8.0,161.9
2016-09-12,Levi,9.9,-1.0,8.0,241.1
2016-09-13,Levi,7.9,-1.0,0.0,366.9
2016-09-14,Levi,10.6,-1.0,5.0,383.0
2016-09-15,Levi,9.8,-1.0,7.0,8.5
2016-09-16,Levi,6.3,-1.0,7.0,173.1
2016-09-17,Levi,5.2,-1.0,0.0,2.8
2016-09-18,Levi,4.9,-1.0,4.0,203.2
2016-09-19,Levi,9.0,-1.0,7.0,27.6
2016-09-20,Levi,10.5,-1.0,8.0,288.0
2016-09-21,Levi,10.9,-1.0,8.0,299.6
2016-09-22,Levi,9.1,-1.0,8.0,90.1
2016-09-23,Levi,7.6,-1.0,8.0,24.1
2016-09-24,Levi,6.4,-1.0,8.0,6.4
2016-09-25,Levi,7.9,-1.0,7.0,15.1
2016-09-26,Levi,9.7,-1.0,8.0,53.0
2016-09-27,Levi,10.0,-1.0,8.0,109.2
2016-09-28,Levi,10.1,-1.0,8.0,1.5
2016-09-29,Levi,9.3,-1.0,8.0,8.8
2016-09-30,Levi,7.0,-1.0,8.0,105.8
2016-10-01,Levi,7.3,-1.0,7.0,236.7
2016-10-02,Levi,5.8,-1.0,0.0,185.6
2016-10-03,Levi,2.7,-1.0,0.0,303.9
2016-10-04,Levi,0.8,-1.0,0.0,184.1
